위반쓰레기,장소,위반일시,lat,lng
담배꽁초,역삼동 708-16,2022.7.7 10:25,37.5034334,127.0478146
담배꽁초,대치동 891-57,2022.7.7 11:55,37.50499562,127.0554989
담배꽁초,삼성동 144-28,2022.7.7 13:48,37.50706297,127.0558998
담배꽁초,강남역 1번출구,2022.7.7 9:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.7 9:42,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.7 9:45,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.7 10:00,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.7 10:25,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.7 10:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.7 10:45,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.7 10:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.7 11:00,37.49807624,127.028758
담배꽁초,대치동 수하동,2022.7.7 9:50,37.50516487,127.0554064
담배꽁초,대치동 수하동,2022.7.7 9:39,37.50516487,127.0554064
담배꽁초,대치동 테헤란로78길12,2022.7.7 9:50,37.50541771,127.0551871
담배꽁초,대치동 테헤란로78길12,2022.7.7 10:05,37.50541771,127.0551871
담배꽁초,대치동 테헤란로78길12,2022.7.7 10:14,37.50541771,127.0551871
담배꽁초,대치동 테헤란로78길12,2022.7.7 10:26,37.50541771,127.0551871
담배꽁초,삼성동 테헤란로79길6,2022.7.7 11:10,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.7.7 13:10,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.7.7 13:40,37.507317,127.0556323
담배꽁초,역삼동 강남대로406,2022.7.7 10:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 10:20,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 10:25,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 10:27,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 10:35,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 12:10,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 12:25,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 12:32,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 12:45,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 12:51,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 12:55,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.7 13:10,37.49891066,127.027637
담배꽁초,강남역 1번출구,2022.7.7 9:40,37.49807624,127.028758
담배꽁초,역삼동 대륭타워,2022.7.7 10:30,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.7 10:45,37.49535324,127.0294241
담배꽁초,역삼동 미왕빌딩,2022.7.7 11:05,37.49554428,127.0292885
담배꽁초,역삼동 대륭타워,2022.7.7 13:21,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.7 13:25,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.7 14:20,37.49535324,127.0294241
담배꽁초,역삼동 영풍문고,2022.7.7 10:00,37.51153467,127.0597397
담배꽁초,강남역 1번출구,2022.7.8 14:40,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 15:10,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 10:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 10:10,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 13:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 14:40,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 9:50,37.49807624,127.028758
담배꽁초,역삼동 강남대로94길10,2022.7.8 9:35,37.49919632,127.0282272
담배꽁초,강남역 1번출구,2022.7.8 11:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 11:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 12:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 11:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 10:55,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.8 11:23,37.49807624,127.028758
담배꽁초,역삼동 대륭타워,2022.7.8 11:45,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.8 11:45,37.49535324,127.0294241
담배꽁초,역삼동 미왕빌딩,2022.7.8 11:55,37.49554428,127.0292885
담배꽁초,역삼동 미왕빌딩,2022.7.8 12:00,37.49554428,127.0292885
담배꽁초,역삼동 미왕빌딩,2022.7.8 12:00,37.49554428,127.0292885
담배꽁초,역삼동 강남대로390,2022.7.8 10:25,37.49783995,127.0285788
담배꽁초,역삼동 강남대로84길16,2022.7.8 10:46,37.49669,127.0300257
담배꽁초,역삼동 강남대로84길13,2022.7.8 11:25,37.4968713,127.0295846
담배꽁초,역삼동 테헤란로2길27,2022.7.8 11:56,37.49649294,127.0296979
담배꽁초,역삼동 강남대로84길13,2022.7.8 13:12,37.4968713,127.0295846
담배꽁초,역삼동 강남대로362,2022.7.8 13:37,37.49530558,127.029416
담배꽁초,역삼동 강남대로362,2022.7.8 14:05,37.49530558,127.029416
담배꽁초,역삼동 강남대로362,2022.7.8 14:33,37.49530558,127.029416
담배꽁초,역삼동 강남대로406,2022.7.8 10:06,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 10:20,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 10:27,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 10:48,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 10:52,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 11:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로94길10,2022.7.8 11:16,37.49919632,127.0282272
담배꽁초,역삼동 강남대로406,2022.7.8 12:10,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 12:25,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 12:35,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 12:45,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 12:53,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.8 13:02,37.49891066,127.027637
담배꽁초,역삼동 대륭타워,2022.7.8 11:25,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.8 13:30,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.8 14:10,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.8 14:30,37.49535324,127.0294241
담배꽁초,역삼동 미왕빌딩,2022.7.8 14:50,37.49554428,127.0292885
담배꽁초,강남역 1번출구,2022.7.11 9:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.11 10:10,37.49807624,127.028758
담배꽁초,역삼동 868식당,2022.7.11 10:30,37.49674986,127.0291872
담배꽁초,삼성동 봉은사로104길10,2022.7.11 9:10,37.51371335,127.0619091
담배꽁초,삼성동 봉은사로104길10,2022.7.11 9:10,37.51371335,127.0619091
담배꽁초,삼성동 봉은사로104길10,2022.7.11 9:14,37.51371335,127.0619091
담배꽁초,삼성동 삼성로507,2022.7.11 10:00,37.50740563,127.0558796
담배꽁초,삼성동 테헤란로421,2022.7.11 10:38,37.50598917,127.0525322
담배꽁초,대치동 테헤란로78길16,2022.7.11 10:39,37.50506156,127.0553384
담배꽁초,대치동 테헤란로84길17,2022.7.11 12:47,37.50608976,127.0589431
담배꽁초,대치동 테헤란로520,2022.7.11 13:00,37.5078269,127.0610594
담배꽁초,대치동 테헤란로64길18,2022.7.11 13:25,37.50377256,127.0511977
담배꽁초,삼성동 봉은사로97길4,2022.7.11 8:50,37.51430286,127.0584075
담배꽁초,삼성동 테헤란로81길10,2022.7.11 9:30,37.50794565,127.057287
담배꽁초,삼성동 테헤란로81길9,2022.7.11 9:40,37.50782491,127.0569339
담배꽁초,삼성동 144-12,2022.7.11 10:00,37.50720636,127.0552487
담배꽁초,대치동 선릉로90길56,2022.7.11 10:20,37.50503117,127.0538313
담배꽁초,대치동 테헤란로92길7,2022.7.11 12:30,37.50745243,127.0612629
담배꽁초,대치동 테헤란로86길,2022.7.11 13:00,37.50682139,127.059098
담배꽁초,역삼동 강남대로406,2022.7.11 10:15,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.11 10:30,37.49891066,127.027637
담배꽁초,역삼동 강남대로94길10,2022.7.11 11:12,37.49919632,127.0282272
담배꽁초,역삼동 강남대로406,2022.7.11 12:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.11 12:08,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.11 12:08,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.11 12:15,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.11 12:35,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.11 12:45,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.11 13:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.11 13:12,37.49891066,127.027637
담배꽁초,강남역 1번출구,2022.7.11 10:35,37.49807624,127.028758
담배꽁초,역삼동 미왕빌딩,2022.7.11 10:50,37.49554428,127.0292885
담배꽁초,역삼동 미왕빌딩,2022.7.11 11:00,37.49554428,127.0292885
담배꽁초,역삼동 대륭빌딩,2022.7.11 11:05,37.51830556,127.0459754
담배꽁초,역삼동 효성해링턴,2022.7.11 13:10,37.49699028,127.0297696
담배꽁초,역삼동 효성해링턴,2022.7.11 13:40,37.49699028,127.0297696
담배꽁초,역삼동 비전타워,2022.7.11 14:20,37.50292035,127.0450974
담배꽁초,강남역 1번출구,2022.7.11 15:10,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.11 14:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.11 11:40,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.11 13:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.11 10:10,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.11 10:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.11 10:00,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.11 10:10,37.49807624,127.028758
담배꽁초,역삼동 강남대로362,2022.7.12 10:12,37.49530558,127.029416
담배꽁초,역삼동 강남대로362,2022.7.12 10:39,37.49530558,127.029416
담배꽁초,역삼동 강남대로362,2022.7.12 10:49,37.49530558,127.029416
담배꽁초,역삼동 테헤란로2길27,2022.7.12 11:23,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로2길27,2022.7.12 11:45,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로2길27,2022.7.12 12:17,37.49649294,127.0296979
담배꽁초,역삼동 강남대로406,2022.7.12 13:26,37.49891066,127.027637
담배꽁초,역삼동 강남대로408,2022.7.12 13:43,37.4992182,127.027542
담배꽁초,역삼동 강남대로402,2022.7.12 10:10,37.49877673,127.0278306
담배꽁초,역삼동 강남대로406,2022.7.12 10:30,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 11:10,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 12:15,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 12:20,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 12:37,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 12:42,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 13:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 13:07,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 13:13,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 13:22,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 13:25,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.12 13:35,37.49891066,127.027637
담배꽁초,강남역 1번출구,2022.7.12 10:05,37.49807624,127.028758
담배꽁초,역삼동 미왕빌딩,2022.7.12 10:10,37.49554428,127.0292885
담배꽁초,강남역 11번출구,2022.7.12 11:45,37.49883339,127.027503
담배꽁초,역삼동 대륭타워,2022.7.12 10:40,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.12 10:54,37.49535324,127.0294241
담배꽁초,역삼동 강남대로78길8,2022.7.12 11:10,37.49469597,127.0300804
담배꽁초,역삼동 강남대로78길8,2022.7.12 11:43,37.49469597,127.0300804
담배꽁초,역삼동 미왕빌딩,2022.7.12 13:23,37.49554428,127.0292885
담배꽁초,역삼동 비전타워,2022.7.12 14:02,37.50292035,127.0450974
담배꽁초,역삼동 미림타워,2022.7.12 14:47,37.497339,127.0296601
담배꽁초,역삼동 미림타워,2022.7.12 13:05,37.497339,127.0296601
담배꽁초,강남역 1번출구,2022.7.12 11:04,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.12 12:03,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.12 13:05,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.12 13:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.12 15:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.12 14:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.12 10:00,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.12 10:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.12 9:30,37.49807624,127.028758
담배꽁초,역삼동 강남대로94길10,2022.7.12 9:20,37.49919632,127.0282272
담배꽁초,역삼동 강남대로94길10,2022.7.12 9:10,37.49919632,127.0282272
담배꽁초,역삼동 테헤란로2길27,2022.7.13 10:16,37.49649294,127.0296979
담배꽁초,역삼동 강남대로390,2022.7.13 11:00,37.49783995,127.0285788
담배꽁초,역삼동 강남대로390,2022.7.13 11:27,37.49783995,127.0285788
담배꽁초,역삼동 강남대로362,2022.7.13 12:06,37.49530558,127.029416
담배꽁초,역삼동 강남대로362,2022.7.13 12:31,37.49530558,127.029416
담배꽁초,역삼동 강남대로362,2022.7.13 13:35,37.49530558,127.029416
담배꽁초,역삼동 강남대로362,2022.7.13 13:51,37.49530558,127.029416
담배꽁초,역삼동 강남대로362,2022.7.13 14:17,37.49530558,127.029416
담배꽁초,역삼동 강남대로390,2022.7.13 14:35,37.49783995,127.0285788
담배꽁초,역삼동 강남대로406,2022.7.13 10:10,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 10:35,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 10:46,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 11:34,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 11:43,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 11:51,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 12:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 12:12,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 12:22,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.13 12:45,37.49891066,127.027637
담배꽁초,역삼동 테헤란로2길27,2022.7.13 10:05,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로2길27,2022.7.13 10:40,37.49649294,127.0296979
담배꽁초,역삼동 미왕빌딩,2022.7.13 10:50,37.49554428,127.0292885
담배꽁초,역삼동 미왕빌딩,2022.7.13 10:45,37.49554428,127.0292885
담배꽁초,역삼동 대륭타워,2022.7.13 11:05,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.13 11:25,37.49535324,127.0294241
담배꽁초,역삼동 미왕빌딩,2022.7.13 13:05,37.49554428,127.0292885
담배꽁초,역삼동 미왕빌딩,2022.7.13 13:25,37.49554428,127.0292885
담배꽁초,강남역 1번출구,2022.7.13 9:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.13 10:21,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.13 10:40,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.13 11:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.13 14:00,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.13 10:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.13 9:50,37.49807624,127.028758
담배꽁초,역삼동 강남대로94길10,2022.7.13 14:50,37.49919632,127.0282272
담배꽁초,역삼동 테헤란로2길27,2022.7.14 9:57,37.49649294,127.0296979
담배꽁초,역삼동 대륭타워,2022.7.14 10:31,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.14 11:06,37.49535324,127.0294241
담배꽁초,역삼동 강남대로362,2022.7.14 11:33,37.49530558,127.029416
담배꽁초,역삼동 테헤란로1길40,2022.7.14 11:30,37.50090557,127.0272769
담배꽁초,역삼동 테헤란로1길40,2022.7.14 12:10,37.50090557,127.0272769
담배꽁초,역삼동 테헤란로1길48,2022.7.14 13:35,37.50146433,127.0270763
담배꽁초,강남역 11번출구,2022.7.14 10:10,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.7.14 10:50,37.49883339,127.027503
담배꽁초,역삼동 바우골,2022.7.14 12:00,37.4993969,127.0296609
담배꽁초,역삼동 바우골,2022.7.14 12:10,37.4993969,127.0296609
담배꽁초,강남역 11번출구,2022.7.14 12:34,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.7.14 13:00,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.7.14 13:10,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.7.14 13:20,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.7.14 13:30,37.49883339,127.027503
담배꽁초,역삼동 강남대로406,2022.7.14 10:50,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.14 12:16,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.14 12:44,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.14 12:55,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.14 13:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.14 13:15,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.14 13:20,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.7.14 13:30,37.49891066,127.027637
담배꽁초,역삼동 테헤란로2길8,2022.7.14 10:10,37.49762926,127.0287286
담배꽁초,역삼동 테헤란로2길27,2022.7.14 10:20,37.49649294,127.0296979
담배꽁초,역삼동 미왕빌딩,2022.7.14 10:30,37.49554428,127.0292885
담배꽁초,역삼동 미왕빌딩,2022.7.14 10:45,37.49554428,127.0292885
담배꽁초,역삼동 미왕빌딩,2022.7.14 10:50,37.49554428,127.0292885
담배꽁초,역삼동 테헤란로2길27,2022.7.14 11:00,37.49649294,127.0296979
담배꽁초,강남역 1번출구,2022.7.14 10:28,37.49807624,127.028758
담배꽁초,역삼동 대륭타워,2022.7.14 12:25,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.14 13:40,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.14 11:00,37.49535324,127.0294241
담배꽁초,강남역 1번출구,2022.7.14 10:10,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 10:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 11:10,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 9:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 9:40,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 9:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 9:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 9:00,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 12:35,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 12:50,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.14 13:25,37.49807624,127.028758
담배꽁초,역삼동 테헤란로2길27,2022.7.15 10:26,37.49649294,127.0296979
담배꽁초,역삼동 대륭빌딩,2022.7.15 10:53,37.51830556,127.0459754
담배꽁초,역삼동 대륭빌딩,2022.7.15 11:19,37.51830556,127.0459754
담배꽁초,역삼동 테헤란로2길27,2022.7.15 11:47,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로2길27,2022.7.15 12:22,37.49649294,127.0296979
담배꽁초,역삼동 강남대로390,2022.7.15 13:16,37.49783995,127.0285788
담배꽁초,역삼동 강남대로390,2022.7.15 13:42,37.49783995,127.0285788
담배꽁초,역삼동 테헤란로2길27,2022.7.15 9:55,37.49649294,127.0296979
담배꽁초,역삼동 대륭빌딩,2022.7.15 10:30,37.51830556,127.0459754
담배꽁초,역삼동 대륭빌딩,2022.7.15 10:35,37.51830556,127.0459754
담배꽁초,강남역 11번출구,2022.7.15 11:25,37.49883339,127.027503
담배꽁초,강남역 1번출구,2022.7.15 11:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 12:00,37.49807624,127.028758
담배꽁초,강남역 11번출구,2022.7.15 12:15,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.7.15 12:17,37.49883339,127.027503
담배꽁초,역삼동 비전타워,2022.7.15 9:43,37.50292035,127.0450974
담배꽁초,역삼동 테헤란로2길27,2022.7.15 10:43,37.49649294,127.0296979
담배꽁초,역삼동 비전타워,2022.7.15 11:13,37.50292035,127.0450974
담배꽁초,강남역 1번출구,2022.7.15 11:40,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 12:40,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 14:23,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 14:43,37.49807624,127.028758
담배꽁초,역삼동 강남대로406,2022.7.15 14:15,37.49891066,127.027637
담배꽁초,강남역 11번출구,2022.7.15 15:05,37.49883339,127.027503
담배꽁초,강남역 1번출구,2022.7.15 9:10,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 10:40,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 10:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 13:00,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 11:35,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 12:52,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 9:35,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 9:20,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 15:10,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 11:00,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.7.15 14:50,37.49807624,127.028758
담배꽁초,역삼동 테헤란로2길27,2022.7.18 11:23,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로4길5,2022.7.18 11:58,37.49792465,127.0300093
담배꽁초,역삼동 테헤란로4길5,2022.7.18 12:03,37.49792465,127.0300093
담배꽁초,역삼동 테헤란로116,2022.7.18 13:02,37.49848206,127.0305315
담배꽁초,역삼동 테헤란로4길5,2022.7.18 13:10,37.49792465,127.0300093
담배꽁초,역삼동 테헤란로116,2022.7.18 13:14,37.49848206,127.0305315
담배꽁초,역삼동 대륭타워,2022.7.18 13:30,37.49535324,127.0294241
담배꽁초,역삼동 대륭타워,2022.7.18 13:38,37.49535324,127.0294241
담배꽁초,강남역 1번출구,2022.7.18 13:45,37.49807624,127.028758
담배꽁초,역삼동 역삼역4번출구,2022.7.18 9:12,37.50051624,127.0351598
담배꽁초,역삼동 테헤란로203,2022.7.18 9:20,37.50159765,127.0377229
담배꽁초,역삼동 테헤란로205,2022.7.18 9:29,37.50162446,127.0383931
담배꽁초,역삼동 테헤란로33길3-6,2022.7.18 9:29,37.50204369,127.0389708
담배꽁초,역삼동 테헤란로101,2022.7.18 11:10,37.49862323,127.0280657
담배꽁초,강남역 11번출구,2022.7.18 11:25,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.7.18 11:31,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.7.18 11:38,37.49883339,127.027503
담배꽁초,역삼동 강남대로406,2022.7.18 11:47,37.49891066,127.027637
담배꽁초,역삼동 테헤란로5길7,2022.7.18 11:59,37.49927013,127.0292803
담배꽁초,역삼동 테헤란로101,2022.7.18 9:25,37.49862323,127.0280657
담배꽁초,역삼동 강남대로408,2022.7.18 10:31,37.4992182,127.027542
담배꽁초,삼성동 테헤란로79길6,2022.7.18 9:10,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.7.18 9:15,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.7.18 9:50,37.507317,127.0556323
담배꽁초,대치동 삼성로438,2022.7.18 9:45,37.50612749,127.0575233
담배꽁초,대치동 삼성로438,2022.7.18 10:00,37.50612749,127.0575233
담배꽁초,대치동 테헤란로512,2022.7.18 10:15,37.50724568,127.0592482
담배꽁초,강남역 패스트파이브,2022.7.18 11:20,37.49649204,127.0296959
담배꽁초,강남역 대륭타워,2022.7.18 11:30,37.49535324,127.0294241
담배꽁초,강남역 대륭타워,2022.7.18 11:50,37.49535324,127.0294241
담배꽁초,강남역 제이스타워,2022.7.18 12:40,37.49669378,127.0300398
담배꽁초,삼성동 128-20,2022.7.18 9:00,37.50845812,127.055051
담배꽁초,삼성동 144-19,2022.7.18 9:20,37.50730181,127.0555583
담배꽁초,대치동 삼성로438,2022.7.18 9:45,37.50612749,127.0575233
담배꽁초,삼성동 삼성로538,2022.7.18 9:50,37.50990816,127.0553404
담배꽁초,대치동 테헤란로512,2022.7.18 10:15,37.50724568,127.0592482
담배꽁초,대치동 테헤란로522,2022.7.18 13:10,37.50790487,127.0613444
담배꽁초,대치동 테헤란로98길8,2022.7.18 12:25,37.50768342,127.0620107
담배꽁초,대치동 테헤란로98길8,2022.7.18 12:35,37.50768342,127.0620107
담배꽁초,대치동 테헤란로98길8,2022.7.18 13:25,37.50768342,127.0620107
담배꽁초,대치동 테헤란로98길8,2022.7.18 13:39,37.50768342,127.0620107
담배꽁초,역삼동 테헤란로4길27,2022.7.18 11:07,37.49669224,127.0304223
담배꽁초,역삼동 테헤란로114,2022.7.18 11:20,37.49828846,127.0301032
담배꽁초,역삼동 강남대로406,2022.7.18 11:45,37.49891066,127.027637
담배꽁초,역삼동 강남대로408,2022.7.18 12:06,37.4992182,127.027542
담배꽁초,역삼동 강남대로408,2022.7.18 12:06,37.4992182,127.027542
담배꽁초,논현동 선릉로129길7,2022.7.18 13:45,37.51619341,127.0408913
담배꽁초,논현동 선릉로129길5,2022.7.18 14:10,37.5162403,127.0410412
담배꽁초,논현동 언주로130길30,2022.7.18 9:30,37.51508569,127.0382684
담배꽁초,논현동 언주로130길30,2022.7.18 9:30,37.51508569,127.0382684
담배꽁초,논현동 언주로130길30,2022.7.18 9:37,37.51508569,127.0382684
담배꽁초,역삼동 테헤란로39길56,2022.7.18 10:02,37.50607307,127.0403254
담배꽁초,역삼동 테헤란로39길56,2022.7.18 10:03,37.50607307,127.0403254
담배꽁초,역삼동 테헤란로39길56,2022.7.18 14:28,37.50607307,127.0403254
담배꽁초,역삼동 테헤란로39길56,2022.7.18 14:51,37.50607307,127.0403254
담배꽁초,역삼동 테헤란로39길57,2022.7.18 15:08,37.50605817,127.0398951
