grid_x,grid_y,foot_traffic,count,foot_count,x_5179,y_5179,geometry,lat,lon
35,64,0.105074988952737,4,1941.3668747373113,960238.9228871616,1946596.2931122007,POINT (127.05005792210272 37.51780098302521),37.51780098302521,127.05005792210272
35,65,0.1494273492873299,2,2760.821666293098,960238.9228871616,1946696.2931122007,POINT (127.05005251005309 37.51870231903808),37.51870231903808,127.05005251005309
35,66,0.2439847711102626,4,4507.865832723371,960238.9228871616,1946796.2931122007,POINT (127.0500470977624 37.519603654912366),37.519603654912366,127.0500470977624
35,67,0.1605488075231057,4,2966.301874598628,960238.9228871616,1946896.2931122007,POINT (127.05004168523062 37.520504990648114),37.520504990648114,127.05004168523062
35,68,0.1054447138290105,4,1948.1979164030552,960238.9228871616,1946996.2931122007,POINT (127.05003627245775 37.521406326245284),37.521406326245284,127.05003627245775
35,69,0.0897994508938915,1,1659.1358331088338,960238.9228871616,1947096.2931122007,POINT (127.05003085944371 37.52230766170389),37.52230766170389,127.05003085944371
35,70,0.0460765290539679,3,851.3105554403634,960238.9228871616,1947196.2931122007,POINT (127.0500254461886 37.523208997023936),37.523208997023936,127.0500254461886
35,71,0.1135979485022151,4,2098.8371872160055,960238.9228871616,1947296.2931122007,POINT (127.05002003269233 37.5241103322054),37.5241103322054,127.05002003269233
35,72,0.2165977749776757,4,4001.8633327918387,960238.9228871616,1947396.2931122007,POINT (127.05001461895492 37.52501166724831),37.52501166724831,127.05001461895492
35,73,0.1540819113629346,4,2846.819416281461,960238.9228871616,1947496.2931122007,POINT (127.05000920497633 37.52591300215263),37.52591300215263,127.05000920497633
35,74,0.1019064155288823,4,1882.8242705785672,960238.9228871616,1947596.2931122007,POINT (127.0500037907566 37.526814336918385),37.526814336918385,127.0500037907566
35,75,0.1331794220621392,4,2460.62474966705,960238.9228871616,1947696.2931122007,POINT (127.04999837629568 37.52771567154558),37.52771567154558,127.04999837629568
35,76,0.045861658649523,4,847.3406070282025,960238.9228871616,1947796.2931122007,POINT (127.04999296159356 37.528617006034175),37.528617006034175,127.04999296159356
35,77,0.0405534459696915,4,749.265999898615,960238.9228871616,1947896.2931122007,POINT (127.04998754665024 37.529518340384215),37.529518340384215,127.04998754665024
35,78,0.0343764639970182,1,635.1399999140571,960238.9228871616,1947996.2931122007,POINT (127.0499821314657 37.53041967459567),37.53041967459567,127.0499821314657
35,79,0.0496148705783082,1,916.6849998759615,960238.9228871616,1948096.2931122007,POINT (127.04997671603995 37.53132100866855),37.53132100866855,127.04997671603995
36,13,0.0520887989644861,2,962.3933332031096,960338.9228871616,1941496.2931122007,POINT (127.05146450650247 37.4718369608883),37.4718369608883,127.05146450650247
36,14,0.0867730794900891,3,1603.2205553386218,960338.9228871616,1941596.2931122007,POINT (127.05145912031192 37.47273830410548),37.47273830410548,127.05145912031192
36,15,0.0844323342981315,4,1559.9729164555845,960338.9228871616,1941696.2931122007,POINT (127.05145373388147 37.47363964718417),37.47363964718417,127.05145373388147
36,16,0.0803584936473318,2,1484.7045831324353,960338.9228871616,1941796.2931122007,POINT (127.05144834721112 37.47454099012434),37.47454099012434,127.05144834721112
36,18,0.0604726874303227,3,1117.294166515483,960338.9228871616,1941996.2931122007,POINT (127.05143757315065 37.47634367558919),37.47634367558919,127.05143757315065
36,19,0.0893743727156685,2,1651.2820831098973,960338.9228871616,1942096.2931122007,POINT (127.05143218576052 37.47724501811388),37.47724501811388,127.05143218576052
36,20,0.0241607409372668,1,446.3941666062643,960338.9228871616,1942196.2931122007,POINT (127.05142679813042 37.47814636050004),37.47814636050004,127.05142679813042
36,21,0.0157038298632766,2,290.1441666274058,960338.9228871616,1942296.2931122007,POINT (127.05142141026036 37.47904770274771),37.47904770274771,127.05142141026036
36,22,0.0314386909522541,3,580.8616665880688,960338.9228871616,1942396.2931122007,POINT (127.05141602215033 37.47994904485686),37.47994904485686,127.05141602215033
36,23,0.0307241909666891,3,567.6605554787437,960338.9228871616,1942496.2931122007,POINT (127.05141063380032 37.48085038682749),37.48085038682749,127.05141063380032
36,24,0.0544845403888147,4,1006.6570831971217,960338.9228871616,1942596.2931122007,POINT (127.05140524521028 37.48175172865962),37.48175172865962,127.05140524521028
36,25,0.0321714879347561,2,594.4008332529041,960338.9228871616,1942696.2931122007,POINT (127.05139985638024 37.482653070353244),37.482653070353244,127.05139985638024
36,26,0.0458418929958768,4,846.9754165520607,960338.9228871616,1942796.2931122007,POINT (127.0513944673102 37.48355441190836),37.48355441190836,127.0513944673102
36,27,0.0414201462993746,2,765.2791665631149,960338.9228871616,1942896.2931122007,POINT (127.05138907800011 37.484455753324944),37.484455753324944,127.05138907800011
36,28,0.0383032333263005,4,707.6910415709074,960338.9228871616,1942996.2931122007,POINT (127.05138368845 37.48535709460303),37.48535709460303,127.05138368845
36,29,0.035377927647773,3,653.6430554671095,960338.9228871616,1943096.2931122007,POINT (127.0513782986598 37.486258435742585),37.486258435742585,127.0513782986598
36,30,0.157839912319648,4,2916.252291272066,960338.9228871616,1943196.2931122007,POINT (127.05137290862956 37.487159776743646),37.487159776743646,127.05137290862956
36,31,0.2757049869942292,4,5093.928957644071,960338.9228871616,1943296.2931122007,POINT (127.05136751835921 37.48806111760617),37.48806111760617,127.05136751835921
36,32,0.234876542572998,4,4339.582082746141,960338.9228871616,1943396.2931122007,POINT (127.0513621278488 37.48896245833018),37.48896245833018,127.0513621278488
36,33,0.1304364872278147,4,2409.946249673908,960338.9228871616,1943496.2931122007,POINT (127.05135673709829 37.48986379891568),37.48986379891568,127.05135673709829
36,34,0.0468182490173097,4,865.0145832162868,960338.9228871616,1943596.2931122007,POINT (127.05135134610767 37.49076513936263),37.49076513936263,127.05135134610767
36,35,0.037458782565859,4,692.0889582396851,960338.9228871616,1943696.2931122007,POINT (127.0513459548769 37.491666479671075),37.491666479671075,127.0513459548769
36,36,0.0519475685495505,4,959.7839582034634,960338.9228871616,1943796.2931122007,POINT (127.05134056340601 37.49256781984098),37.49256781984098,127.05134056340601
36,37,0.0508460276924597,4,939.4318748728839,960338.9228871616,1943896.2931122007,POINT (127.05133517169499 37.493469159872376),37.493469159872376,127.05133517169499
36,38,0.0755297778381864,4,1395.4891664778418,960338.9228871616,1943996.2931122007,POINT (127.0513297797438 37.494370499765246),37.494370499765246,127.0513297797438
36,39,0.0729750803133112,4,1348.288541484229,960338.9228871616,1944096.2931122007,POINT (127.05132438755246 37.49527183951958),37.49527183951958,127.05132438755246
36,40,0.1368664909591166,4,2528.747082991166,960338.9228871616,1944196.2931122007,POINT (127.05131899512091 37.49617317913539),37.49617317913539,127.05131899512091
36,41,0.0988644928052716,4,1826.621666419505,960338.9228871616,1944296.2931122007,POINT (127.05131360244918 37.49707451861267),37.49707451861267,127.05131360244918
36,42,0.1755813165094475,4,3244.042707894378,960338.9228871616,1944396.2931122007,POINT (127.05130820953725 37.49797585795142),37.49797585795142,127.05130820953725
