geometry_wkt,building_area_total,building_count
"POLYGON ((960900 1944800, 960900 1944900, 961000 1944900, 961000 1944800, 960900 1944800))",169.82,5
"POLYGON ((960900 1944900, 960900 1945000, 961000 1945000, 961000 1944900, 960900 1944900))",217.85,2
"POLYGON ((960900 1945000, 960900 1945100, 961000 1945100, 961000 1945000, 960900 1945000))",194.64,0
"POLYGON ((960900 1945100, 960900 1945200, 961000 1945200, 961000 1945100, 960900 1945100))",119.76,9
"POLYGON ((960900 1945200, 960900 1945300, 961000 1945300, 961000 1945200, 960900 1945200))",178.5,2
"POLYGON ((960900 1945300, 960900 1945400, 961000 1945400, 961000 1945300, 960900 1945300))",701.71,0
"POLYGON ((960900 1945400, 960900 1945500, 961000 1945500, 961000 1945400, 960900 1945400))",869.66,0
"POLYGON ((960900 1945500, 960900 1945600, 961000 1945600, 961000 1945500, 960900 1945500))",400.9,0
"POLYGON ((960900 1945600, 960900 1945700, 961000 1945700, 961000 1945600, 960900 1945600))",436.19,0
"POLYGON ((960900 1945700, 960900 1945800, 961000 1945800, 961000 1945700, 960900 1945700))",643.37,1
"POLYGON ((960900 1945800, 960900 1945900, 961000 1945900, 961000 1945800, 960900 1945800))",2066.89,0
"POLYGON ((960900 1945900, 960900 1946000, 961000 1946000, 961000 1945900, 960900 1945900))",0.0,0
"POLYGON ((960900 1946000, 960900 1946100, 961000 1946100, 961000 1946000, 960900 1946000))",0.0,0
"POLYGON ((960900 1946100, 960900 1946200, 961000 1946200, 961000 1946100, 960900 1946100))",260.19,0
"POLYGON ((960900 1946200, 960900 1946300, 961000 1946300, 961000 1946200, 960900 1946200))",173.95,0
"POLYGON ((960900 1946300, 960900 1946400, 961000 1946400, 961000 1946300, 960900 1946300))",93.43,1
"POLYGON ((960900 1946400, 960900 1946500, 961000 1946500, 961000 1946400, 960900 1946400))",0.0,0
"POLYGON ((960900 1946500, 960900 1946600, 961000 1946600, 961000 1946500, 960900 1946500))",0.0,0
"POLYGON ((960900 1946600, 960900 1946700, 961000 1946700, 961000 1946600, 960900 1946600))",0.0,0
"POLYGON ((960900 1946700, 960900 1946800, 961000 1946800, 961000 1946700, 960900 1946700))",546.04,0
"POLYGON ((960900 1946800, 960900 1946900, 961000 1946900, 961000 1946800, 960900 1946800))",433.13,0
"POLYGON ((960900 1946900, 960900 1947000, 961000 1947000, 961000 1946900, 960900 1946900))",373.38,0
"POLYGON ((960900 1947000, 960900 1947100, 961000 1947100, 961000 1947000, 960900 1947000))",0.0,0
"POLYGON ((960900 1947100, 960900 1947200, 961000 1947200, 961000 1947100, 960900 1947100))",1800.01,0
"POLYGON ((960900 1947200, 960900 1947300, 961000 1947300, 961000 1947200, 960900 1947200))",663.36,0
"POLYGON ((960900 1947300, 960900 1947400, 961000 1947400, 961000 1947300, 960900 1947300))",0.0,0
"POLYGON ((960900 1947400, 960900 1947500, 961000 1947500, 961000 1947400, 960900 1947400))",0.0,0
"POLYGON ((960900 1947500, 960900 1947600, 961000 1947600, 961000 1947500, 960900 1947500))",0.0,0
"POLYGON ((960900 1947600, 960900 1947700, 961000 1947700, 961000 1947600, 960900 1947600))",0.0,0
"POLYGON ((960900 1947700, 960900 1947800, 961000 1947800, 961000 1947700, 960900 1947700))",0.0,0
"POLYGON ((961000 1941100, 961000 1941200, 961100 1941200, 961100 1941100, 961000 1941100))",0.0,0
"POLYGON ((961000 1941200, 961000 1941300, 961100 1941300, 961100 1941200, 961000 1941200))",0.0,0
"POLYGON ((961000 1941300, 961000 1941400, 961100 1941400, 961100 1941300, 961000 1941300))",0.0,0
"POLYGON ((961000 1941400, 961000 1941500, 961100 1941500, 961100 1941400, 961000 1941400))",0.0,0
"POLYGON ((961000 1941500, 961000 1941600, 961100 1941600, 961100 1941500, 961000 1941500))",0.0,0
"POLYGON ((961000 1941600, 961000 1941700, 961100 1941700, 961100 1941600, 961000 1941600))",0.0,0
"POLYGON ((961000 1941700, 961000 1941800, 961100 1941800, 961100 1941700, 961000 1941700))",0.0,0
"POLYGON ((961000 1941800, 961000 1941900, 961100 1941900, 961100 1941800, 961000 1941800))",0.0,0
"POLYGON ((961000 1941900, 961000 1942000, 961100 1942000, 961100 1941900, 961000 1941900))",0.0,0
"POLYGON ((961000 1942000, 961000 1942100, 961100 1942100, 961100 1942000, 961000 1942000))",0.0,0
"POLYGON ((961000 1942100, 961000 1942200, 961100 1942200, 961100 1942100, 961000 1942100))",0.0,0
"POLYGON ((961000 1942200, 961000 1942300, 961100 1942300, 961100 1942200, 961000 1942200))",0.0,0
"POLYGON ((961000 1942300, 961000 1942400, 961100 1942400, 961100 1942300, 961000 1942300))",0.0,0
"POLYGON ((961000 1942400, 961000 1942500, 961100 1942500, 961100 1942400, 961000 1942400))",0.0,0
"POLYGON ((961000 1942500, 961000 1942600, 961100 1942600, 961100 1942500, 961000 1942500))",0.0,0
"POLYGON ((961000 1942600, 961000 1942700, 961100 1942700, 961100 1942600, 961000 1942600))",2045.35,0
"POLYGON ((961000 1942700, 961000 1942800, 961100 1942800, 961100 1942700, 961000 1942700))",132.29,0
"POLYGON ((961000 1942800, 961000 1942900, 961100 1942900, 961100 1942800, 961000 1942800))",289.62,1
"POLYGON ((961000 1942900, 961000 1943000, 961100 1943000, 961100 1942900, 961000 1942900))",0.0,0
"POLYGON ((961000 1943000, 961000 1943100, 961100 1943100, 961100 1943000, 961000 1943000))",1834.13,0
"POLYGON ((961000 1943100, 961000 1943200, 961100 1943200, 961100 1943100, 961000 1943100))",0.0,0
"POLYGON ((961000 1943200, 961000 1943300, 961100 1943300, 961100 1943200, 961000 1943200))",0.0,0
"POLYGON ((961000 1943300, 961000 1943400, 961100 1943400, 961100 1943300, 961000 1943300))",119.91,0
"POLYGON ((961000 1943400, 961000 1943500, 961100 1943500, 961100 1943400, 961000 1943400))",0.0,0
"POLYGON ((961000 1943500, 961000 1943600, 961100 1943600, 961100 1943500, 961000 1943500))",595.08,0
"POLYGON ((961000 1943600, 961000 1943700, 961100 1943700, 961100 1943600, 961000 1943600))",800.51,0
"POLYGON ((961000 1943700, 961000 1943800, 961100 1943800, 961100 1943700, 961000 1943700))",566.2,0
"POLYGON ((961000 1943800, 961000 1943900, 961100 1943900, 961100 1943800, 961000 1943800))",1370.08,0
"POLYGON ((961000 1943900, 961000 1944000, 961100 1944000, 961100 1943900, 961000 1943900))",801.77,0
"POLYGON ((961000 1944000, 961000 1944100, 961100 1944100, 961100 1944000, 961000 1944000))",729.81,0
"POLYGON ((961000 1944100, 961000 1944200, 961100 1944200, 961100 1944100, 961000 1944100))",435.2,0
"POLYGON ((961000 1944200, 961000 1944300, 961100 1944300, 961100 1944200, 961000 1944200))",119.39,0
"POLYGON ((961000 1944300, 961000 1944400, 961100 1944400, 961100 1944300, 961000 1944300))",368.97,0
"POLYGON ((961000 1944400, 961000 1944500, 961100 1944500, 961100 1944400, 961000 1944400))",263.41,1
"POLYGON ((961000 1944500, 961000 1944600, 961100 1944600, 961100 1944500, 961000 1944500))",122.9,14
"POLYGON ((961000 1944600, 961000 1944700, 961100 1944700, 961100 1944600, 961000 1944600))",117.52,24
"POLYGON ((961000 1944700, 961000 1944800, 961100 1944800, 961100 1944700, 961000 1944700))",174.57,7
"POLYGON ((961000 1944800, 961000 1944900, 961100 1944900, 961100 1944800, 961000 1944800))",377.94,1
"POLYGON ((961000 1944900, 961000 1945000, 961100 1945000, 961100 1944900, 961000 1944900))",203.34,1
"POLYGON ((961000 1945000, 961000 1945100, 961100 1945100, 961100 1945000, 961000 1945000))",177.93,7
"POLYGON ((961000 1945100, 961000 1945200, 961100 1945200, 961100 1945100, 961000 1945100))",148.62,16
"POLYGON ((961000 1945200, 961000 1945300, 961100 1945300, 961100 1945200, 961000 1945200))",142.92,2
"POLYGON ((961000 1945300, 961000 1945400, 961100 1945400, 961100 1945300, 961000 1945300))",312.91,0
"POLYGON ((961000 1945400, 961000 1945500, 961100 1945500, 961100 1945400, 961000 1945400))",717.58,0
"POLYGON ((961000 1945500, 961000 1945600, 961100 1945600, 961100 1945500, 961000 1945500))",2378.25,0
"POLYGON ((961000 1945600, 961000 1945700, 961100 1945700, 961100 1945600, 961000 1945600))",6322.83,0
"POLYGON ((961000 1945700, 961000 1945800, 961100 1945800, 961100 1945700, 961000 1945700))",0.0,0
"POLYGON ((961000 1945800, 961000 1945900, 961100 1945900, 961100 1945800, 961000 1945800))",0.0,0
"POLYGON ((961000 1945900, 961000 1946000, 961100 1946000, 961100 1945900, 961000 1945900))",23289.7,0
"POLYGON ((961000 1946000, 961000 1946100, 961100 1946100, 961100 1946000, 961000 1946000))",2853.34,0
"POLYGON ((961000 1946100, 961000 1946200, 961100 1946200, 961100 1946100, 961000 1946100))",0.0,0
"POLYGON ((961000 1946200, 961000 1946300, 961100 1946300, 961100 1946200, 961000 1946200))",133.72,1
"POLYGON ((961000 1946300, 961000 1946400, 961100 1946400, 961100 1946300, 961000 1946300))",163.87,2
"POLYGON ((961000 1946400, 961000 1946500, 961100 1946500, 961100 1946400, 961000 1946400))",142.66,2
"POLYGON ((961000 1946500, 961000 1946600, 961100 1946600, 961100 1946500, 961000 1946500))",598.29,0
"POLYGON ((961000 1946600, 961000 1946700, 961100 1946700, 961100 1946600, 961000 1946600))",599.83,0
"POLYGON ((961000 1946700, 961000 1946800, 961100 1946800, 961100 1946700, 961000 1946700))",0.0,0
"POLYGON ((961000 1946800, 961000 1946900, 961100 1946900, 961100 1946800, 961000 1946800))",0.0,0
"POLYGON ((961000 1946900, 961000 1947000, 961100 1947000, 961100 1946900, 961000 1946900))",0.0,0
"POLYGON ((961000 1947000, 961000 1947100, 961100 1947100, 961100 1947000, 961000 1947000))",0.0,0
"POLYGON ((961000 1947100, 961000 1947200, 961100 1947200, 961100 1947100, 961000 1947100))",500.91,0
"POLYGON ((961000 1947200, 961000 1947300, 961100 1947300, 961100 1947200, 961000 1947200))",0.0,0
"POLYGON ((961000 1947300, 961000 1947400, 961100 1947400, 961100 1947300, 961000 1947300))",0.0,0
"POLYGON ((961000 1947400, 961000 1947500, 961100 1947500, 961100 1947400, 961000 1947400))",0.0,0
"POLYGON ((961000 1947500, 961000 1947600, 961100 1947600, 961100 1947500, 961000 1947500))",0.0,0
"POLYGON ((961000 1947600, 961000 1947700, 961100 1947700, 961100 1947600, 961000 1947600))",0.0,0
"POLYGON ((961100 1941100, 961100 1941200, 961200 1941200, 961200 1941100, 961100 1941100))",0.0,0
"POLYGON ((961100 1941200, 961100 1941300, 961200 1941300, 961200 1941200, 961100 1941200))",0.0,0
"POLYGON ((961100 1941300, 961100 1941400, 961200 1941400, 961200 1941300, 961100 1941300))",0.0,0
"POLYGON ((961100 1941400, 961100 1941500, 961200 1941500, 961200 1941400, 961100 1941400))",0.0,0
"POLYGON ((961100 1941500, 961100 1941600, 961200 1941600, 961200 1941500, 961100 1941500))",0.0,0
"POLYGON ((961100 1941600, 961100 1941700, 961200 1941700, 961200 1941600, 961100 1941600))",0.0,0
"POLYGON ((961100 1941700, 961100 1941800, 961200 1941800, 961200 1941700, 961100 1941700))",0.0,0
"POLYGON ((961100 1941800, 961100 1941900, 961200 1941900, 961200 1941800, 961100 1941800))",0.0,0
"POLYGON ((961100 1941900, 961100 1942000, 961200 1942000, 961200 1941900, 961100 1941900))",0.0,0
"POLYGON ((961100 1942000, 961100 1942100, 961200 1942100, 961200 1942000, 961100 1942000))",0.0,0
"POLYGON ((961100 1942100, 961100 1942200, 961200 1942200, 961200 1942100, 961100 1942100))",0.0,0
"POLYGON ((961100 1942200, 961100 1942300, 961200 1942300, 961200 1942200, 961100 1942200))",0.0,0
"POLYGON ((961100 1942300, 961100 1942400, 961200 1942400, 961200 1942300, 961100 1942300))",0.0,0
"POLYGON ((961100 1942400, 961100 1942500, 961200 1942500, 961200 1942400, 961100 1942400))",0.0,0
"POLYGON ((961100 1942500, 961100 1942600, 961200 1942600, 961200 1942500, 961100 1942500))",0.0,0
"POLYGON ((961100 1942600, 961100 1942700, 961200 1942700, 961200 1942600, 961100 1942600))",262.04,0
"POLYGON ((961100 1942700, 961100 1942800, 961200 1942800, 961200 1942700, 961100 1942700))",120.04,10
"POLYGON ((961100 1942800, 961100 1942900, 961200 1942900, 961200 1942800, 961100 1942800))",105.19,14
"POLYGON ((961100 1942900, 961100 1943000, 961200 1943000, 961200 1942900, 961100 1942900))",0.0,0
"POLYGON ((961100 1943000, 961100 1943100, 961200 1943100, 961200 1943000, 961100 1943000))",0.0,0
"POLYGON ((961100 1943100, 961100 1943200, 961200 1943200, 961200 1943100, 961100 1943100))",512.5,0
"POLYGON ((961100 1943200, 961100 1943300, 961200 1943300, 961200 1943200, 961100 1943200))",731.05,0
"POLYGON ((961100 1943300, 961100 1943400, 961200 1943400, 961200 1943300, 961100 1943300))",697.9,0
"POLYGON ((961100 1943400, 961100 1943500, 961200 1943500, 961200 1943400, 961100 1943400))",0.0,0
"POLYGON ((961100 1943500, 961100 1943600, 961200 1943600, 961200 1943500, 961100 1943500))",566.2,0
"POLYGON ((961100 1943600, 961100 1943700, 961200 1943700, 961200 1943600, 961100 1943600))",807.2,0
"POLYGON ((961100 1943700, 961100 1943800, 961200 1943800, 961200 1943700, 961100 1943700))",791.52,0
"POLYGON ((961100 1943800, 961100 1943900, 961200 1943900, 961200 1943800, 961100 1943800))",765.89,0
"POLYGON ((961100 1943900, 961100 1944000, 961200 1944000, 961200 1943900, 961100 1943900))",622.76,0
"POLYGON ((961100 1944000, 961100 1944100, 961200 1944100, 961200 1944000, 961100 1944000))",287.39,0
"POLYGON ((961100 1944100, 961100 1944200, 961200 1944200, 961200 1944100, 961100 1944100))",311.44,0
"POLYGON ((961100 1944200, 961100 1944300, 961200 1944300, 961200 1944200, 961100 1944200))",528.38,0
"POLYGON ((961100 1944300, 961100 1944400, 961200 1944400, 961200 1944300, 961100 1944300))",363.57,0
"POLYGON ((961100 1944400, 961100 1944500, 961200 1944500, 961200 1944400, 961100 1944400))",340.31,0
"POLYGON ((961100 1944500, 961100 1944600, 961200 1944600, 961200 1944500, 961100 1944500))",219.44,2
"POLYGON ((961100 1944600, 961100 1944700, 961200 1944700, 961200 1944600, 961100 1944600))",143.09,0
"POLYGON ((961100 1944700, 961100 1944800, 961200 1944800, 961200 1944700, 961100 1944700))",441.12,0
"POLYGON ((961100 1944800, 961100 1944900, 961200 1944900, 961200 1944800, 961100 1944800))",205.28,0
"POLYGON ((961100 1944900, 961100 1945000, 961200 1945000, 961200 1944900, 961100 1944900))",77.1,0
"POLYGON ((961100 1945000, 961100 1945100, 961200 1945100, 961200 1945000, 961100 1945000))",179.27,5
"POLYGON ((961100 1945100, 961100 1945200, 961200 1945200, 961200 1945100, 961100 1945100))",145.09,7
"POLYGON ((961100 1945200, 961100 1945300, 961200 1945300, 961200 1945200, 961100 1945200))",143.74,3
"POLYGON ((961100 1945300, 961100 1945400, 961200 1945400, 961200 1945300, 961100 1945300))",740.58,0
"POLYGON ((961100 1945400, 961100 1945500, 961200 1945500, 961200 1945400, 961100 1945400))",1358.9,0
"POLYGON ((961100 1945500, 961100 1945600, 961200 1945600, 961200 1945500, 961100 1945500))",0.0,0
"POLYGON ((961100 1945600, 961100 1945700, 961200 1945700, 961200 1945600, 961100 1945600))",5333.5,0
"POLYGON ((961100 1945700, 961100 1945800, 961200 1945800, 961200 1945700, 961100 1945700))",0.0,0
"POLYGON ((961100 1945800, 961100 1945900, 961200 1945900, 961200 1945800, 961100 1945800))",0.0,0
"POLYGON ((961100 1945900, 961100 1946000, 961200 1946000, 961200 1945900, 961100 1945900))",0.0,0
"POLYGON ((961100 1946000, 961100 1946100, 961200 1946100, 961200 1946000, 961100 1946000))",0.0,0
"POLYGON ((961100 1946100, 961100 1946200, 961200 1946200, 961200 1946100, 961100 1946100))",0.0,0
"POLYGON ((961100 1946200, 961100 1946300, 961200 1946300, 961200 1946200, 961100 1946200))",345.58,0
"POLYGON ((961100 1946300, 961100 1946400, 961200 1946400, 961200 1946300, 961100 1946300))",177.86,2
"POLYGON ((961100 1946400, 961100 1946500, 961200 1946500, 961200 1946400, 961100 1946400))",147.24,3
"POLYGON ((961100 1946500, 961100 1946600, 961200 1946600, 961200 1946500, 961100 1946500))",172.48,3
"POLYGON ((961100 1946600, 961100 1946700, 961200 1946700, 961200 1946600, 961100 1946600))",220.08,2
"POLYGON ((961100 1946700, 961100 1946800, 961200 1946800, 961200 1946700, 961100 1946700))",194.28,2
"POLYGON ((961100 1946800, 961100 1946900, 961200 1946900, 961200 1946800, 961100 1946800))",0.0,0
"POLYGON ((961100 1946900, 961100 1947000, 961200 1947000, 961200 1946900, 961100 1946900))",618.98,0
"POLYGON ((961100 1947000, 961100 1947100, 961200 1947100, 961200 1947000, 961100 1947000))",0.0,0
"POLYGON ((961100 1947100, 961100 1947200, 961200 1947200, 961200 1947100, 961100 1947100))",0.0,0
"POLYGON ((961100 1947200, 961100 1947300, 961200 1947300, 961200 1947200, 961100 1947200))",0.0,0
"POLYGON ((961100 1947300, 961100 1947400, 961200 1947400, 961200 1947300, 961100 1947300))",0.0,0
"POLYGON ((961100 1947400, 961100 1947500, 961200 1947500, 961200 1947400, 961100 1947400))",0.0,0
"POLYGON ((961100 1947500, 961100 1947600, 961200 1947600, 961200 1947500, 961100 1947500))",0.0,0
"POLYGON ((961100 1947600, 961100 1947700, 961200 1947700, 961200 1947600, 961100 1947600))",0.0,0
"POLYGON ((961200 1941100, 961200 1941200, 961300 1941200, 961300 1941100, 961200 1941100))",0.0,0
"POLYGON ((961200 1941200, 961200 1941300, 961300 1941300, 961300 1941200, 961200 1941200))",0.0,0
"POLYGON ((961200 1941300, 961200 1941400, 961300 1941400, 961300 1941300, 961200 1941300))",0.0,0
"POLYGON ((961200 1941400, 961200 1941500, 961300 1941500, 961300 1941400, 961200 1941400))",0.0,0
"POLYGON ((961200 1941500, 961200 1941600, 961300 1941600, 961300 1941500, 961200 1941500))",0.0,0
"POLYGON ((961200 1941600, 961200 1941700, 961300 1941700, 961300 1941600, 961200 1941600))",0.0,0
"POLYGON ((961200 1941700, 961200 1941800, 961300 1941800, 961300 1941700, 961200 1941700))",0.0,0
"POLYGON ((961200 1941800, 961200 1941900, 961300 1941900, 961300 1941800, 961200 1941800))",0.0,0
"POLYGON ((961200 1941900, 961200 1942000, 961300 1942000, 961300 1941900, 961200 1941900))",0.0,0
"POLYGON ((961200 1942000, 961200 1942100, 961300 1942100, 961300 1942000, 961200 1942000))",0.0,0
"POLYGON ((961200 1942100, 961200 1942200, 961300 1942200, 961300 1942100, 961200 1942100))",0.0,0
"POLYGON ((961200 1942200, 961200 1942300, 961300 1942300, 961300 1942200, 961200 1942200))",0.0,0
"POLYGON ((961200 1942300, 961200 1942400, 961300 1942400, 961300 1942300, 961200 1942300))",0.0,0
"POLYGON ((961200 1942400, 961200 1942500, 961300 1942500, 961300 1942400, 961200 1942400))",3540.05,0
"POLYGON ((961200 1942500, 961200 1942600, 961300 1942600, 961300 1942500, 961200 1942500))",0.0,0
"POLYGON ((961200 1942600, 961200 1942700, 961300 1942700, 961300 1942600, 961200 1942600))",371.95,1
"POLYGON ((961200 1942700, 961200 1942800, 961300 1942800, 961300 1942700, 961200 1942700))",116.86,14
"POLYGON ((961200 1942800, 961200 1942900, 961300 1942900, 961300 1942800, 961200 1942800))",94.62,16
"POLYGON ((961200 1942900, 961200 1943000, 961300 1943000, 961300 1942900, 961200 1942900))",0.0,0
"POLYGON ((961200 1943000, 961200 1943100, 961300 1943100, 961300 1943000, 961200 1943000))",0.0,0
"POLYGON ((961200 1943100, 961200 1943200, 961300 1943200, 961300 1943100, 961200 1943100))",0.0,0
"POLYGON ((961200 1943200, 961200 1943300, 961300 1943300, 961300 1943200, 961200 1943200))",634.76,0
"POLYGON ((961200 1943300, 961200 1943400, 961300 1943400, 961300 1943300, 961200 1943300))",434.75,0
"POLYGON ((961200 1943400, 961200 1943500, 961300 1943500, 961300 1943400, 961200 1943400))",0.0,0
"POLYGON ((961200 1943500, 961200 1943600, 961300 1943600, 961300 1943500, 961200 1943500))",0.0,0
"POLYGON ((961200 1943600, 961200 1943700, 961300 1943700, 961300 1943600, 961200 1943600))",3057.36,0
"POLYGON ((961200 1943700, 961200 1943800, 961300 1943800, 961300 1943700, 961200 1943700))",1123.84,0
"POLYGON ((961200 1943800, 961200 1943900, 961300 1943900, 961300 1943800, 961200 1943800))",1339.21,0
"POLYGON ((961200 1943900, 961200 1944000, 961300 1944000, 961300 1943900, 961200 1943900))",466.81,0
"POLYGON ((961200 1944000, 961200 1944100, 961300 1944100, 961300 1944000, 961200 1944000))",548.66,0
"POLYGON ((961200 1944100, 961200 1944200, 961300 1944200, 961300 1944100, 961200 1944100))",0.0,0
"POLYGON ((961200 1944200, 961200 1944300, 961300 1944300, 961300 1944200, 961200 1944200))",401.05,0
"POLYGON ((961200 1944300, 961200 1944400, 961300 1944400, 961300 1944300, 961200 1944300))",508.5,0
"POLYGON ((961200 1944400, 961200 1944500, 961300 1944500, 961300 1944400, 961200 1944400))",334.61,0
"POLYGON ((961200 1944500, 961200 1944600, 961300 1944600, 961300 1944500, 961200 1944500))",446.38,0
"POLYGON ((961200 1944600, 961200 1944700, 961300 1944700, 961300 1944600, 961200 1944600))",525.09,0
"POLYGON ((961200 1944700, 961200 1944800, 961300 1944800, 961300 1944700, 961200 1944700))",538.94,0
"POLYGON ((961200 1944800, 961200 1944900, 961300 1944900, 961300 1944800, 961200 1944800))",109.05,2
"POLYGON ((961200 1944900, 961200 1945000, 961300 1945000, 961300 1944900, 961200 1944900))",83.79,17
"POLYGON ((961200 1945000, 961200 1945100, 961300 1945100, 961300 1945000, 961200 1945000))",251.01,0
"POLYGON ((961200 1945100, 961200 1945200, 961300 1945200, 961300 1945100, 961200 1945100))",369.34,0
"POLYGON ((961200 1945200, 961200 1945300, 961300 1945300, 961300 1945200, 961200 1945200))",752.0,0
"POLYGON ((961200 1945300, 961200 1945400, 961300 1945400, 961300 1945300, 961200 1945300))",267.68,0
"POLYGON ((961200 1945400, 961200 1945500, 961300 1945500, 961300 1945400, 961200 1945400))",390.56,0
"POLYGON ((961200 1945500, 961200 1945600, 961300 1945600, 961300 1945500, 961200 1945500))",444.67,0
"POLYGON ((961200 1945600, 961200 1945700, 961300 1945700, 961300 1945600, 961200 1945600))",0.0,0
"POLYGON ((961200 1945700, 961200 1945800, 961300 1945800, 961300 1945700, 961200 1945700))",2508.12,0
"POLYGON ((961200 1945800, 961200 1945900, 961300 1945900, 961300 1945800, 961200 1945800))",0.0,0
"POLYGON ((961200 1945900, 961200 1946000, 961300 1946000, 961300 1945900, 961200 1945900))",0.0,0
"POLYGON ((961200 1946000, 961200 1946100, 961300 1946100, 961300 1946000, 961200 1946000))",0.0,0
"POLYGON ((961200 1946100, 961200 1946200, 961300 1946200, 961300 1946100, 961200 1946100))",490.94,0
"POLYGON ((961200 1946200, 961200 1946300, 961300 1946300, 961300 1946200, 961200 1946200))",329.78,0
"POLYGON ((961200 1946300, 961200 1946400, 961300 1946400, 961300 1946300, 961200 1946300))",622.12,0
"POLYGON ((961200 1946400, 961200 1946500, 961300 1946500, 961300 1946400, 961200 1946400))",260.04,1
"POLYGON ((961200 1946500, 961200 1946600, 961300 1946600, 961300 1946500, 961200 1946500))",209.37,1
"POLYGON ((961200 1946600, 961200 1946700, 961300 1946700, 961300 1946600, 961200 1946600))",113.03,2
"POLYGON ((961200 1946700, 961200 1946800, 961300 1946800, 961300 1946700, 961200 1946700))",436.42,1
"POLYGON ((961200 1946800, 961200 1946900, 961300 1946900, 961300 1946800, 961200 1946800))",836.76,0
"POLYGON ((961200 1946900, 961200 1947000, 961300 1947000, 961300 1946900, 961200 1946900))",0.0,0
"POLYGON ((961200 1947000, 961200 1947100, 961300 1947100, 961300 1947000, 961200 1947000))",0.0,0
"POLYGON ((961200 1947100, 961200 1947200, 961300 1947200, 961300 1947100, 961200 1947100))",0.0,0
"POLYGON ((961200 1947200, 961200 1947300, 961300 1947300, 961300 1947200, 961200 1947200))",0.0,0
"POLYGON ((961200 1947300, 961200 1947400, 961300 1947400, 961300 1947300, 961200 1947300))",0.0,0
"POLYGON ((961200 1947400, 961200 1947500, 961300 1947500, 961300 1947400, 961200 1947400))",0.0,0
"POLYGON ((961200 1947500, 961200 1947600, 961300 1947600, 961300 1947500, 961200 1947500))",0.0,0
"POLYGON ((961300 1941100, 961300 1941200, 961400 1941200, 961400 1941100, 961300 1941100))",0.0,0
"POLYGON ((961300 1941200, 961300 1941300, 961400 1941300, 961400 1941200, 961300 1941200))",0.0,0
"POLYGON ((961300 1941300, 961300 1941400, 961400 1941400, 961400 1941300, 961300 1941300))",0.0,0
"POLYGON ((961300 1941400, 961300 1941500, 961400 1941500, 961400 1941400, 961300 1941400))",0.0,0
"POLYGON ((961300 1941500, 961300 1941600, 961400 1941600, 961400 1941500, 961300 1941500))",0.0,0
"POLYGON ((961300 1941600, 961300 1941700, 961400 1941700, 961400 1941600, 961300 1941600))",0.0,0
"POLYGON ((961300 1941700, 961300 1941800, 961400 1941800, 961400 1941700, 961300 1941700))",0.0,0
"POLYGON ((961300 1941800, 961300 1941900, 961400 1941900, 961400 1941800, 961300 1941800))",0.0,0
"POLYGON ((961300 1941900, 961300 1942000, 961400 1942000, 961400 1941900, 961300 1941900))",0.0,0
"POLYGON ((961300 1942000, 961300 1942100, 961400 1942100, 961400 1942000, 961300 1942000))",0.0,0
"POLYGON ((961300 1942100, 961300 1942200, 961400 1942200, 961400 1942100, 961300 1942100))",0.0,0
"POLYGON ((961300 1942200, 961300 1942300, 961400 1942300, 961400 1942200, 961300 1942200))",0.0,0
"POLYGON ((961300 1942300, 961300 1942400, 961400 1942400, 961400 1942300, 961300 1942300))",0.0,0
"POLYGON ((961300 1942400, 961300 1942500, 961400 1942500, 961400 1942400, 961300 1942400))",0.0,0
"POLYGON ((961300 1942500, 961300 1942600, 961400 1942600, 961400 1942500, 961300 1942500))",552.06,0
"POLYGON ((961300 1942600, 961300 1942700, 961400 1942700, 961400 1942600, 961300 1942600))",386.03,0
"POLYGON ((961300 1942700, 961300 1942800, 961400 1942800, 961400 1942700, 961300 1942700))",204.08,2
"POLYGON ((961300 1942800, 961300 1942900, 961400 1942900, 961400 1942800, 961300 1942800))",114.37,3
"POLYGON ((961300 1942900, 961300 1943000, 961400 1943000, 961400 1942900, 961300 1942900))",0.0,0
"POLYGON ((961300 1943000, 961300 1943100, 961400 1943100, 961400 1943000, 961300 1943000))",0.0,0
"POLYGON ((961300 1943100, 961300 1943200, 961400 1943200, 961400 1943100, 961300 1943100))",0.0,0
"POLYGON ((961300 1943200, 961300 1943300, 961400 1943300, 961400 1943200, 961300 1943200))",841.37,0
"POLYGON ((961300 1943300, 961300 1943400, 961400 1943400, 961400 1943300, 961300 1943300))",674.88,0
"POLYGON ((961300 1943400, 961300 1943500, 961400 1943500, 961400 1943400, 961300 1943400))",0.0,0
"POLYGON ((961300 1943500, 961300 1943600, 961400 1943600, 961400 1943500, 961300 1943500))",0.0,0
"POLYGON ((961300 1943600, 961300 1943700, 961400 1943700, 961400 1943600, 961300 1943600))",408.16,0
"POLYGON ((961300 1943700, 961300 1943800, 961400 1943800, 961400 1943700, 961300 1943700))",588.41,0
"POLYGON ((961300 1943800, 961300 1943900, 961400 1943900, 961400 1943800, 961300 1943800))",780.0,0
"POLYGON ((961300 1943900, 961300 1944000, 961400 1944000, 961400 1943900, 961300 1943900))",1517.56,0
"POLYGON ((961300 1944000, 961300 1944100, 961400 1944100, 961400 1944000, 961300 1944000))",380.95,0
"POLYGON ((961300 1944100, 961300 1944200, 961400 1944200, 961400 1944100, 961300 1944100))",0.0,0
