STDR_YYQU_CD,TRDAR_CD_NM,TOT_FLPOP_CO,AGRDE_10_FLPOP_CO,AGRDE_20_FLPOP_CO,AGRDE_30_FLPOP_CO,AGRDE_40_FLPOP_CO,AGRDE_50_FLPOP_CO,AGRDE_60_ABOVE_FLPOP_CO,lat,lon,snapped_geometry,geometry,snapped_lat,snapped_lon,grid_x,grid_y
20201,코엑스,42009.0,2592.0,9783.0,11604.0,8693.0,4904.0,4432.0,37.51266138067201,127.05882784390124,POINT (961047.5369376137 1946101.4079308636),POINT (127.0592343 37.51337490000001),37.51337490000001,127.0592343,63529,18756
20201,은마아파트,963071.0,388217.0,92569.0,81379.0,175149.0,115300.0,110456.0,37.49741836284779,127.06532735974666,POINT (961578.218995369 1944328.6293656677),POINT (127.06533171441438 37.49741839561164),37.49741839561164,127.06533171441438,63532,18748
20201,대치역,641625.0,227984.0,55340.0,53136.0,122210.0,82479.0,100475.0,37.4944966528582,127.063203409529,POINT (961389.8079754149 1944005.8515795097),POINT (127.0632172085737 37.49450120515171),37.49450120515171,127.0632172085737,63531,18747
20201,봉은사역,614950.0,55151.0,107777.0,148659.0,127662.0,83041.0,92660.0,37.5142554489848,127.060233935114,POINT (961135.498125054 1946202.5670963367),POINT (127.06022424574971 37.5142903958233),37.5142903958233,127.06022424574971,63530,18757
20201,삼성역,1104715.0,82039.0,232830.0,310262.0,229354.0,129821.0,120407.0,37.508822740225305,127.06302321147604,POINT (961376.5280389651 1945593.4563368692),POINT (127.06298358629414 37.5088103684908),37.5088103684908,127.06298358629414,63531,18754
20201,방이동먹자골목,1641378.0,105642.0,413987.0,376035.0,273950.0,222053.0,249711.0,37.5147825360342,127.109220856293,POINT (965465.7431736749 1946238.0551061106),POINT (127.109220856293 37.5147825360342),37.5147825360342,127.109220856293,63554,18757
20201,수서역,258573.0,21261.0,28063.0,47751.0,41555.0,35675.0,84268.0,37.48549612670822,127.10437056849396,POINT (964992.1652393771 1942967.7776044086),POINT (127.1040178 37.48528819999999),37.48528819999999,127.1040178,63552,18742
20201,잠실새내역,2696304.0,441417.0,517938.0,495373.0,448242.0,330649.0,462687.0,37.5116263587296,127.086314327913,POINT (963439.8800661756 1945896.5516446184),POINT (127.08631432791302 37.5116263587296),37.5116263587296,127.08631432791302,63543,18755
20201,석촌고분역,910700.0,124268.0,146689.0,190339.0,143429.0,119258.0,186718.0,37.50246245994369,127.0965081858022,POINT (964011.2011952624 1944112.4893689393),POINT (127.0928661303462 37.49556829662515),37.49556829662515,127.0928661303462,63546,18747
20201,잠실역,1014182.0,112363.0,163877.0,228698.0,195049.0,138576.0,175620.0,37.51331105877401,127.10023101886318,POINT (964670.5888764267 1946078.141811445),POINT (127.10023101886318 37.513311058774),37.513311058774,127.10023101886318,63550,18756
20201,석촌역,2134037.0,264332.0,385204.0,460091.0,316793.0,296679.0,410937.0,37.5054141216925,127.107004062699,POINT (965265.4970883303 1945199.5062918006),POINT (127.107004062699 37.50541412169251),37.50541412169251,127.107004062699,63553,18752
20201,송파사거리,799916.0,108192.0,125469.0,153933.0,121170.0,121924.0,169228.0,37.501976642902,127.110102416473,POINT (965537.7626932954 1944817.0016624958),POINT (127.110102416473 37.50197664290201),37.50197664290201,127.110102416473,63555,18750
20201,가락시장,31535.0,3943.0,3590.0,5924.0,5260.0,5580.0,7239.0,37.4938884413034,127.110927336635,POINT (965606.966644412 1943919.3683616524),POINT (127.110927336635 37.4938884413034),37.4938884413034,127.110927336635,63555,18746
20201,송파나루역,344354.0,35858.0,62589.0,73959.0,51159.0,47964.0,72823.0,37.51101671275264,127.11266171422028,POINT (965768.1027921848 1945819.0038976532),POINT (127.1126617142203 37.51101671275264),37.51101671275264,127.1126617142203,63556,18755
20201,몽촌토성역,710142.0,62152.0,156934.0,173319.0,113937.0,83812.0,119989.0,37.5178055794687,127.11286534895456,POINT (965789.1986394936 1946572.1109716604),POINT (127.11286534895457 37.51780557946871),37.51780557946871,127.11286534895457,63556,18758
20201,가락시장역,1771899.0,150982.0,237187.0,368482.0,328997.0,326645.0,359608.0,37.4930992522183,127.118262745146,POINT (966255.0455559402 1943829.1582933422),POINT (127.118262745146 37.4930992522183),37.4930992522183,127.118262745146,63559,18746
20201,약수시장,468381.0,51461.0,66822.0,73180.0,76327.0,68673.0,131917.0,37.54845261293641,127.02271403358448,POINT (957839.8061191178 1950008.8235324486),POINT (127.02271403358448 37.54845261293641),37.54845261293641,127.02271403358448,63511,18774
20201,금남시장,862139.0,157195.0,89986.0,135044.0,128417.0,123053.0,228445.0,37.54845261293641,127.02271403358448,POINT (957839.8061191178 1950008.8235324486),POINT (127.02271403358448 37.54845261293641),37.54845261293641,127.02271403358448,63511,18774
20201,영동교골목시장,421371.0,35788.0,63113.0,59292.0,61469.0,79059.0,122652.0,37.53783462288767,127.06375931318348,POINT (961460.0202970128 1948813.2027531154),POINT (127.06375931318348 37.53783462288767),37.53783462288767,127.06375931318348,63531,18768
20201,뚝도시장,363103.0,47018.0,50859.0,59578.0,58787.0,70420.0,76441.0,37.53779946404449,127.05482635396496,POINT (960670.8093922379 1948813.000701898),POINT (127.05482635396496 37.53779946404449),37.53779946404449,127.05482635396496,63527,18768
20201,자양종합시장,59736.0,12079.0,8056.0,10333.0,9385.0,8640.0,11244.0,37.5348808261609,127.079172429807,POINT (962820.2425450432 1948479.291023102),POINT (127.079172429807 37.5348808261609),37.5348808261609,127.079172429807,63539,18767
20201,노룬산시장,157392.0,14720.0,23118.0,21599.0,24082.0,30840.0,43033.0,37.5368709290181,127.0647236217369,POINT (961544.7183259685 1948705.8917478935),POINT (127.0647236217369 37.5368709290181),37.5368709290181,127.0647236217369,63532,18768
20201,조양시장,40721.0,4050.0,12036.0,6959.0,4952.0,5358.0,7369.0,37.5389390239216,127.067409288948,POINT (961783.0451494099 1948934.2399610677),POINT (127.06740928894799 37.5389390239216),37.5389390239216,127.06740928894799,63533,18769
20201,한아름시장,85794.0,7834.0,41215.0,13917.0,7611.0,6445.0,8772.0,37.543453355017,127.069952556124,POINT (962010.0202169961 1949434.0483538006),POINT (127.06995255612401 37.54345335501701),37.54345335501701,127.06995255612401,63534,18771
20201,자양골목전통시장,1002609.0,106876.0,172325.0,166656.0,150676.0,163331.0,242746.0,37.5368709290181,127.0647236217369,POINT (961544.7183259685 1948705.8917478935),POINT (127.0647236217369 37.5368709290181),37.5368709290181,127.0647236217369,63532,18768
20201,남서울상가,42923.0,2271.0,8735.0,8311.0,6417.0,7089.0,10100.0,37.4990396308823,127.051893898997,POINT (960373.2359198 1944507.3776460474),POINT (127.05169040141493 37.49897858018551),37.49897858018551,127.05169040141493,63525,18749
20201,강남시장,60704.0,10569.0,13440.0,7407.0,7460.0,8139.0,13691.0,37.5185901730166,127.020890571349,POINT (957669.6455470031 1946681.7791565238),POINT (127.02097958625856 37.51845716325204),37.51845716325204,127.02097958625856,63510,18759
20201,강남골목시장,293227.0,21980.0,60666.0,65649.0,47470.0,44815.0,52650.0,37.5368709290181,127.0647236217369,POINT (961544.7183259685 1948705.8917478935),POINT (127.0647236217369 37.5368709290181),37.5368709290181,127.0647236217369,63532,18768
20201,영동전통시장,449749.0,25173.0,108632.0,114677.0,77090.0,50522.0,73656.0,37.509885050791176,127.02366486128716,POINT (957895.2979649303 1945726.8955938208),POINT (127.02358775563253 37.50986080860225),37.50986080860225,127.02358775563253,63511,18754
20201,양재시장,57240.0,4795.0,9318.0,13597.0,9879.0,7111.0,12539.0,37.4842792133506,127.037985626243,POINT (959140.5416714712 1942962.1129223339),POINT (127.0378307959285 37.484996768246496),37.484996768246496,127.0378307959285,63518,18742
20201,강남시장,47999.0,3703.0,13013.0,11929.0,8089.0,5352.0,5913.0,37.5185901730166,127.020890571349,POINT (957669.6455470031 1946681.7791565238),POINT (127.02097958625856 37.51845716325204),37.51845716325204,127.02097958625856,63510,18759
20201,신사상가,36767.0,11087.0,2465.0,3523.0,6861.0,4489.0,8344.0,37.53229465438849,127.0283886783293,POINT (958328.1720444891 1948226.0933641929),POINT (127.02834377007517 37.53240655126513),37.53240655126513,127.02834377007517,63514,18766
20201,논현종합시장,48932.0,3942.0,10049.0,13045.0,9639.0,5284.0,6973.0,37.5100201607728,127.034759347211,POINT (958904.5309271927 1945747.6449498541),POINT (127.0350056589189 37.5100933345794),37.5100933345794,127.0350056589189,63517,18755
20201,강남언주로,420288.0,17425.0,98849.0,128520.0,77678.0,46776.0,51042.0,37.5070444396357,127.040077297966,POINT (959351.0110754531 1945407.1130915512),POINT (127.04007625454817 37.507043776539575),37.507043776539575,127.04007625454817,63520,18753
20201,도곡시장,91847.0,28555.0,8270.0,9789.0,20951.0,11584.0,12698.0,37.4974897969693,127.05212804503,POINT (960422.5265571554 1944346.3500388071),POINT (127.0522566918284 37.497529289878926),37.497529289878926,127.0522566918284,63526,18748
20201,청담삼익시장,81065.0,6328.0,12235.0,18907.0,15478.0,12389.0,15725.0,37.52247747058278,127.05769300261032,POINT (960905.5113740987 1947122.4381938165),POINT (127.05757292525325 37.52257181552732),37.52257181552732,127.05757292525325,63528,18761
20201,강남개포시장,194176.0,41330.0,21217.0,20398.0,34678.0,30562.0,45994.0,37.4886843078813,127.067976957752,POINT (961808.9393350077 1943359.0985851458),POINT (127.06799213847393 37.48868918199175),37.48868918199175,127.06799213847393,63533,18744
20201,새마을시장,875915.0,136661.0,144895.0,158201.0,140373.0,117444.0,178342.0,37.5092080256331,127.086365832899,POINT (963443.2524973291 1945628.2330703435),POINT (127.08636583289902 37.50920802563309),37.50920802563309,127.08636583289902,63543,18754
20201,석촌시장,508637.0,74967.0,67664.0,97452.0,85213.0,76963.0,106379.0,37.500562379475,127.107806866186,POINT (965334.2091010524 1944660.941608605),POINT (127.10780686618601 37.50056237947501),37.50056237947501,127.10780686618601,63553,18750
20201,방이시장,1179615.0,167850.0,176254.0,237293.0,179164.0,164332.0,254721.0,37.5117726264435,127.113632180173,POINT (965854.2146207265 1945902.5149983142),POINT (127.113632180173 37.51177262644351),37.51177262644351,127.113632180173,63556,18755
20202,서울숲카페거리,710481.0,95728.0,121597.0,145338.0,115789.0,93841.0,138187.0,37.5464440372535,127.043028992489,POINT (959633.2182923078 1949777.0667712775),POINT (127.04302899248901 37.54644403725351),37.54644403725351,127.04302899248901,63521,18773
20202,서울숲역 1번,193405.0,16574.0,43624.0,46446.0,32659.0,25811.0,28290.0,37.54795926504363,127.04608523821922,POINT (959904.0065173141 1949943.8650307),POINT (127.04608523821922 37.54795926504363),37.54795926504363,127.04608523821922,63523,18773
20202,뚝섬역교차로,453286.0,47541.0,86180.0,93906.0,74559.0,63824.0,87275.0,37.5480860095393,127.044508966536,POINT (959764.8358937238 1949958.6000637265),POINT (127.04450896653601 37.5480860095393),37.5480860095393,127.04450896653601,63522,18774
20202,성수2가3동주민센터,716277.0,69743.0,124034.0,155374.0,119245.0,106105.0,141778.0,37.5482148305107,127.0552277868,POINT (960711.7405229737 1949968.3586437553),POINT (127.05522778680002 37.5482148305107),37.5482148305107,127.05522778680002,63527,18774
20202,성원중학교,1761973.0,242886.0,247739.0,291707.0,275270.0,334776.0,369597.0,37.5392602112427,127.052342674179,POINT (960452.1572366499 1948976.1038697741),POINT (127.052342674179 37.53926021124269),37.53926021124269,127.052342674179,63526,18769
20202,성수동카페거리,926634.0,66392.0,220638.0,232316.0,166587.0,125022.0,115679.0,37.54243256842165,127.0563935302218,POINT (960811.6884003063 1949326.3627500986),POINT (127.0563935302218 37.54243256842165),37.54243256842165,127.0563935302218,63528,18771
20202,성수119안전센터,2047379.0,238900.0,271383.0,350637.0,329268.0,402337.0,454852.0,37.5371659185169,127.060646105419,POINT (961184.6338230642 1948740.2943708345),POINT (127.060646105419 37.537165918516905),37.537165918516905,127.060646105419,63530,18768
20202,성동세무서,322647.0,25025.0,66250.0,67024.0,53778.0,51979.0,58591.0,37.5485354123312,127.062787304527,POINT (961379.6675277913 1950000.79311158),POINT (127.062787304527 37.5485354123312),37.5485354123312,127.062787304527,63531,18774
20202,경수초등학교,1034675.0,94689.0,191587.0,200805.0,174412.0,181563.0,191621.0,37.5403566248381,127.058331366781,POINT (960981.7964432018 1949095.242791706),POINT (127.058331366781 37.5403566248381),37.5403566248381,127.058331366781,63529,18770
20202,어린이대공원역 4번,421114.0,33063.0,205420.0,70309.0,35378.0,32166.0,44777.0,37.53804494727989,127.0846453021421,POINT (963305.3188628233 1948828.181905036),POINT (127.0846453021421 37.5380449472799),37.5380449472799,127.0846453021421,63542,18769
20202,건대입구역 6번,2243447.0,217947.0,476316.0,334409.0,310394.0,375609.0,528771.0,37.5405603131469,127.068297851068,POINT (961862.3707983386 1949113.7518540227),POINT (127.06829785106801 37.540560313146905),37.540560313146905,127.06829785106801,63534,18770
20202,건대입구역 1번,1553420.0,143537.0,633619.0,270330.0,167550.0,146042.0,192341.0,37.54085286999077,127.068759775125,POINT (961903.3273625801 1949146.0220942907),POINT (127.068759775125 37.54085286999077),37.54085286999077,127.068759775125,63534,18770
20202,화양사거리,1689104.0,153323.0,702370.0,308520.0,177997.0,146177.0,200718.0,37.548341826991226,127.06745396761664,POINT (961791.7913599177 1949977.4090742748),POINT (127.06745396761666 37.548341826991226),37.548341826991226,127.06745396761666,63533,18774
20202,뚝섬유원지역 1번,160681.0,32598.0,21558.0,24465.0,28347.0,23238.0,30475.0,37.54085286999077,127.068759775125,POINT (961903.3273625801 1949146.0220942907),POINT (127.068759775125 37.54085286999077),37.54085286999077,127.068759775125,63534,18770
20202,신자초등학교,1705481.0,338281.0,213853.0,272863.0,284040.0,251808.0,344635.0,37.5302664634064,127.075560799657,POINT (962498.8461940038 1947968.7889376362),POINT (127.075560799657 37.5302664634064),37.5302664634064,127.075560799657,63537,18765
20202,어린이대공원역 3번,461942.0,39127.0,194345.0,75851.0,48438.0,44013.0,60166.0,37.54396757909408,127.05700233411248,POINT (960866.2729494225 1949496.4098963114),POINT (127.05700233411247 37.54396757909408),37.54396757909408,127.05700233411247,63528,18771
20202,자양한강도서관,1449664.0,251943.0,202096.0,257071.0,243408.0,206317.0,288829.0,37.52921997685674,127.07760406988577,POINT (962678.8579475486 1947851.8747968331),POINT (127.07760406988577 37.52921997685674),37.52921997685674,127.07760406988577,63538,18764
20202,광진정말공원,2141419.0,284442.0,335267.0,352986.0,348000.0,330686.0,490039.0,37.5332198923109,127.078405849389,POINT (962751.689424942 1948295.3236161903),POINT (127.078405849389 37.5332198923109),37.5332198923109,127.078405849389,63539,18766
20202,광진구청,1005891.0,149773.0,300297.0,163156.0,130703.0,123667.0,138294.0,37.5362821240492,127.08775364792672,POINT (963579.0708128766 1948631.3986784846),POINT (127.08775364792673 37.536282124049194),37.536282124049194,127.08775364792673,63543,18768
20202,자양동우체국,1204619.0,214485.0,162064.0,223579.0,189927.0,157482.0,257081.0,37.53150564324543,127.08055479200472,POINT (962940.7035596645 1948104.2889676765),POINT (127.08055479200472 37.531505643245424),37.531505643245424,127.08055479200472,63540,18765
20202,구의역 4번,3596700.0,389293.0,632182.0,636908.0,547594.0,576974.0,813749.0,37.53804494727989,127.0846453021421,POINT (963305.3188628233 1948828.181905036),POINT (127.0846453021421 37.5380449472799),37.5380449472799,127.0846453021421,63542,18769
20202,광진경찰서,685676.0,112339.0,131894.0,112420.0,112570.0,94363.0,122089.0,37.54292164557882,127.08396170505674,POINT (963247.3197639036 1949369.4901008299),POINT (127.08396170505674 37.54292164557883),37.54292164557883,127.08396170505674,63541,18771
20202,성자초등학교,637968.0,105693.0,87308.0,116904.0,94027.0,88151.0,145886.0,37.5313425773203,127.083133006516,POINT (963168.4177405579 1948085.18497952),POINT (127.083133006516 37.5313425773203),37.5313425773203,127.083133006516,63541,18765
20202,동대부여고,2313890.0,324202.0,422767.0,437587.0,358165.0,306664.0,464507.0,37.5432654113521,127.08702519396182,POINT (963518.1160587483 1949406.43586354),POINT (127.08702519396182 37.54326541135211),37.54326541135211,127.08702519396182,63543,18771
20202,광진초등학교,1084348.0,198122.0,156097.0,162883.0,183427.0,162738.0,221080.0,37.5475832631735,127.091443509336,POINT (963910.5100833083 1949883.7714499824),POINT (127.091443509336 37.5475832631735),37.5475832631735,127.091443509336,63545,18773
20202,푸른동산공원,1592731.0,305372.0,253161.0,257151.0,271725.0,206902.0,298419.0,37.5429271675993,127.091098359022,POINT (963877.7747983569 1949367.3370670313),POINT (127.091098359022 37.54292716759931),37.54292716759931,127.091098359022,63545,18771
20202,장로회신학대학교,302373.0,48598.0,45956.0,48180.0,49617.0,41550.0,68473.0,37.5494307957574,127.10392551638648,POINT (965013.9657327408 1950084.026284312),POINT (127.1039255163865 37.54943079575741),37.54943079575741,127.1039255163865,63551,18774
20202,광나루역 1번,536213.0,96670.0,70622.0,78683.0,94214.0,77345.0,118679.0,37.5308167935833,127.113027503248,POINT (965809.4665856216 1948015.565024792),POINT (127.11302750324802 37.5308167935833),37.5308167935833,127.11302750324802,63556,18765
20202,아카데미하우스,512491.0,78001.0,59897.0,56996.0,76220.0,82442.0,158935.0,37.4998455909102,127.062140354022,POINT (961293.13383887 1944609.9011384787),POINT (127.06209180744705 37.49994170126006),37.49994170126006,127.06209180744705,63531,18749
20191,청담초등학교,236673.0,44200.0,29587.0,40796.0,40210.0,30466.0,51413.0,37.5283070082354,127.045153379266,POINT (959738.4089368251 1947785.3136436015),POINT (127.04432902093222 37.52849632426509),37.52849632426509,127.04432902093222,63522,18764
20191,논현로18길,148677.0,16426.0,21457.0,28378.0,27624.0,23167.0,31624.0,37.4778848357129,127.046338152861,POINT (959888.8813315865 1942169.344280551),POINT (127.04633836890797 37.477884025986256),37.477884025986256,127.04633836890797,63523,18738
20191,청담근린공원,534793.0,44144.0,76549.0,121879.0,103351.0,73575.0,115295.0,37.5212868476563,127.052764503364,POINT (960501.9877722301 1946893.1350191426),POINT (127.05301875937415 37.520487829268895),37.520487829268895,127.05301875937415,63526,18760
20191,강남구보훈회관,384340.0,76236.0,45718.0,74704.0,76525.0,35958.0,75199.0,37.5162892306527,127.050127686226,POINT (960233.9542069697 1946424.3134806957),POINT (127.0500110056117 37.51625065415886),37.51625065415886,127.0500110056117,63525,18758
20191,국립국악고등학교,609921.0,112553.0,62976.0,84247.0,104019.0,101551.0,144574.0,37.4763885379422,127.051331051249,POINT (960311.8541331775 1942024.608579136),POINT (127.0511299106299 37.47659773234101),37.47659773234101,127.0511299106299,63525,18738
20191,포이초등학교,919171.0,172173.0,96235.0,156072.0,155709.0,137010.0,201973.0,37.4760563532036,127.05272364342,POINT (960456.6458243792 1941975.8412381404),POINT (127.05277006798741 37.47616438104569),37.47616438104569,127.05277006798741,63526,18738
20191,청담역 12번,56936.0,4977.0,8055.0,12681.0,10607.0,7750.0,12866.0,37.5198621435818,127.0552136701806,POINT (960696.1200108535 1946820.439934634),POINT (127.0552194952665 37.51984089560156),37.51984089560156,127.0552194952665,63527,18759
20244,약수역 7번,405999.0,42877.0,54394.0,74085.0,63573.0,64243.0,106827.0,37.5428882122984,127.016217284502,POINT (957262.7474182786 1949394.4170434694),POINT (127.016217284502 37.5428882122984),37.5428882122984,127.016217284502,63508,18771
20244,서울독일학교,95242.0,8827.0,13411.0,20992.0,20848.0,15470.0,15692.0,37.5373430710793,127.01190295836,POINT (956878.4250480797 1948781.1841888702),POINT (127.01190295836001 37.537343071079306),37.537343071079306,127.01190295836001,63505,18768
20244,유엔빌리지길,240697.0,22344.0,27073.0,46128.0,52894.0,40665.0,51593.0,37.5349702762697,127.012855466574,POINT (956961.2124781389 1948517.4996112334),POINT (127.012855466574 37.53497027626971),37.53497027626971,127.012855466574,63506,18767
20244,옥수동우편취급국,85162.0,17530.0,6730.0,12867.0,15485.0,11333.0,21220.0,37.5414048731248,127.010935021824,POINT (956795.2546502692 1949232.2628232234),POINT (127.010935021824 37.5414048731248),37.5414048731248,127.010935021824,63505,18770
20244,옥정중학교,186461.0,40898.0,13922.0,30436.0,33400.0,25069.0,42737.0,37.5415921541117,127.012229512773,POINT (956909.7204578418 1949252.4465917773),POINT (127.01222951277302 37.5415921541117),37.5415921541117,127.01222951277302,63506,18770
20244,옥수역 6번,389794.0,73732.0,43017.0,66131.0,68690.0,52627.0,85600.0,37.54186726210846,127.01705213122963,POINT (957335.9162521395 1949280.7691312323),POINT (127.01705213122965 37.54186726210847),37.54186726210847,127.01705213122965,63508,18770
20244,옥수터널,322271.0,43499.0,31604.0,65103.0,60728.0,47942.0,73395.0,37.54533978788648,127.01653239501417,POINT (957291.9829641192 1949666.2626879665),POINT (127.01653239501417 37.54533978788648),37.54533978788648,127.01653239501417,63508,18772
20244,신금호역 4번,936932.0,147820.0,89767.0,149006.0,171626.0,139964.0,238750.0,37.54844477281736,127.01548066699998,POINT (957200.8513343673 1950011.222129001),POINT (127.01548066699998 37.54844477281736),37.54844477281736,127.01548066699998,63507,18774
20244,금동어린이공원,768214.0,119924.0,79726.0,119079.0,128958.0,127262.0,193264.0,37.5496972013309,127.025605768362,POINT (958095.9405804594 1950145.6109552851),POINT (127.025605768362 37.54969720133091),37.54969720133091,127.025605768362,63512,18774
20244,금호사거리,64239.0,9308.0,4857.0,10731.0,12002.0,10217.0,17126.0,37.5480339301875,127.025733072624,POINT (958106.2547398526 1949961.0233499869),POINT (127.025733072624 37.5480339301875),37.5480339301875,127.025733072624,63512,18774
20244,금호삼성래미안아파트,374217.0,79499.0,31480.0,54149.0,78052.0,54303.0,76735.0,37.54910034615845,127.02736299736137,POINT (958250.8276520912 1950078.6113048492),POINT (127.02736299736138 37.54910034615844),37.54910034615844,127.02736299736138,63513,18774
20244,응봉산,171552.0,44910.0,14913.0,20846.0,28296.0,26596.0,35992.0,37.5482528089186,127.029834156041,POINT (958468.6421140379 1949983.4871409289),POINT (127.029834156041 37.548252808918605),37.548252808918605,127.029834156041,63514,18774
20244,서울숲카페거리,427846.0,36628.0,93834.0,103175.0,71319.0,58214.0,64676.0,37.5464440372535,127.043028992489,POINT (959633.2182923078 1949777.0667712775),POINT (127.04302899248901 37.54644403725351),37.54644403725351,127.04302899248901,63521,18773
20244,뚝섬역교차로,241507.0,24825.0,45366.0,54035.0,43203.0,33613.0,40465.0,37.5480860095393,127.044508966536,POINT (959764.8358937238 1949958.6000637265),POINT (127.04450896653601 37.5480860095393),37.5480860095393,127.04450896653601,63522,18774
20244,서울숲역 1번,306966.0,26590.0,76295.0,82651.0,52071.0,34237.0,35123.0,37.54795926504363,127.04608523821922,POINT (959904.0065173141 1949943.8650307),POINT (127.04608523821922 37.54795926504363),37.54795926504363,127.04608523821922,63523,18773
20244,성원중학교,1174089.0,118593.0,155594.0,214413.0,176354.0,206682.0,302452.0,37.5392602112427,127.052342674179,POINT (960452.1572366499 1948976.1038697741),POINT (127.052342674179 37.53926021124269),37.53926021124269,127.052342674179,63526,18769
20244,성수동카페거리,1051943.0,113705.0,289335.0,256005.0,165730.0,116763.0,110405.0,37.54243256842165,127.0563935302218,POINT (960811.6884003063 1949326.3627500986),POINT (127.0563935302218 37.54243256842165),37.54243256842165,127.0563935302218,63528,18771
20244,성수2가3동주민센터,562403.0,41676.0,103118.0,140545.0,104608.0,76431.0,96025.0,37.5482148305107,127.0552277868,POINT (960711.7405229737 1949968.3586437553),POINT (127.05522778680002 37.5482148305107),37.5482148305107,127.05522778680002,63527,18774
20244,성수119안전센터,1519674.0,164336.0,192024.0,284114.0,247816.0,278002.0,353384.0,37.5371659185169,127.060646105419,POINT (961184.6338230642 1948740.2943708345),POINT (127.060646105419 37.537165918516905),37.537165918516905,127.060646105419,63530,18768
20244,성동세무서,185136.0,14499.0,32530.0,40085.0,34697.0,31483.0,31842.0,37.5485354123312,127.062787304527,POINT (961379.6675277913 1950000.79311158),POINT (127.062787304527 37.5485354123312),37.5485354123312,127.062787304527,63531,18774
20244,경수초등학교,989230.0,97932.0,204701.0,209502.0,161877.0,150533.0,164683.0,37.5403566248381,127.058331366781,POINT (960981.7964432018 1949095.242791706),POINT (127.058331366781 37.5403566248381),37.5403566248381,127.058331366781,63529,18770
20244,건대입구역 6번,2236020.0,190078.0,545370.0,370532.0,324513.0,344448.0,461079.0,37.5405603131469,127.068297851068,POINT (961862.3707983386 1949113.7518540227),POINT (127.06829785106801 37.540560313146905),37.540560313146905,127.06829785106801,63534,18770
20244,건대입구역 1번,1845461.0,149328.0,799404.0,326338.0,211216.0,155896.0,203279.0,37.54085286999077,127.068759775125,POINT (961903.3273625801 1949146.0220942907),POINT (127.068759775125 37.54085286999077),37.54085286999077,127.068759775125,63534,18770
20244,화양사거리,1921263.0,148946.0,841710.0,332328.0,205876.0,171123.0,221280.0,37.548341826991226,127.06745396761664,POINT (961791.7913599177 1949977.4090742748),POINT (127.06745396761666 37.548341826991226),37.548341826991226,127.06745396761666,63533,18774
20244,뚝섬유원지역 1번,187764.0,36154.0,23953.0,27695.0,31916.0,28379.0,39667.0,37.54085286999077,127.068759775125,POINT (961903.3273625801 1949146.0220942907),POINT (127.068759775125 37.54085286999077),37.54085286999077,127.068759775125,63534,18770
20244,어린이대공원역 4번,388277.0,25403.0,200813.0,67197.0,36162.0,28126.0,30576.0,37.53804494727989,127.0846453021421,POINT (963305.3188628233 1948828.181905036),POINT (127.0846453021421 37.5380449472799),37.5380449472799,127.0846453021421,63542,18769
20244,신자초등학교,1386514.0,281778.0,157248.0,224028.0,231583.0,200888.0,290991.0,37.5302664634064,127.075560799657,POINT (962498.8461940038 1947968.7889376362),POINT (127.075560799657 37.5302664634064),37.5302664634064,127.075560799657,63537,18765
20244,어린이대공원역 3번,778053.0,79959.0,333082.0,130011.0,85229.0,69436.0,80337.0,37.54396757909408,127.05700233411248,POINT (960866.2729494225 1949496.4098963114),POINT (127.05700233411247 37.54396757909408),37.54396757909408,127.05700233411247,63528,18771
20244,자양한강도서관,1349794.0,211935.0,168990.0,233024.0,255778.0,198533.0,281535.0,37.52921997685674,127.07760406988577,POINT (962678.8579475486 1947851.8747968331),POINT (127.07760406988577 37.52921997685674),37.52921997685674,127.07760406988577,63538,18764
20244,광진정말공원,1725742.0,232375.0,243448.0,284773.0,283894.0,274681.0,406571.0,37.5332198923109,127.078405849389,POINT (962751.689424942 1948295.3236161903),POINT (127.078405849389 37.5332198923109),37.5332198923109,127.078405849389,63539,18766
20244,광진구청,1034700.0,156045.0,323442.0,180864.0,141993.0,116008.0,116347.0,37.5362821240492,127.08775364792672,POINT (963579.0708128766 1948631.3986784846),POINT (127.08775364792673 37.536282124049194),37.536282124049194,127.08775364792673,63543,18768
20244,자양동우체국,1398949.0,259894.0,158245.0,235341.0,257687.0,191931.0,295849.0,37.53150564324543,127.08055479200472,POINT (962940.7035596645 1948104.2889676765),POINT (127.08055479200472 37.531505643245424),37.531505643245424,127.08055479200472,63540,18765
20244,구의역 4번,3558946.0,426706.0,645231.0,616102.0,544294.0,548380.0,778232.0,37.53804494727989,127.0846453021421,POINT (963305.3188628233 1948828.181905036),POINT (127.0846453021421 37.5380449472799),37.5380449472799,127.0846453021421,63542,18769
20244,광진경찰서,472323.0,78240.0,83514.0,82746.0,78585.0,68246.0,80990.0,37.54292164557882,127.08396170505674,POINT (963247.3197639036 1949369.4901008299),POINT (127.08396170505674 37.54292164557883),37.54292164557883,127.08396170505674,63541,18771
20244,성자초등학교,556486.0,113677.0,60240.0,88409.0,86137.0,82914.0,125109.0,37.5313425773203,127.083133006516,POINT (963168.4177405579 1948085.18497952),POINT (127.083133006516 37.5313425773203),37.5313425773203,127.083133006516,63541,18765
20244,동대부여고,2181942.0,290253.0,395897.0,418856.0,340363.0,322518.0,414054.0,37.5432654113521,127.08702519396182,POINT (963518.1160587483 1949406.43586354),POINT (127.08702519396182 37.54326541135211),37.54326541135211,127.08702519396182,63543,18771
