연번,자치구명,설치위치(도로명 주소),세부 위치,설치 장소 유형,수거 쓰레기 종류,lat1,lon1,snapped_geometry,geometry,lat,lng,grid_x,grid_y
4432,강남구,봉은사로 220,홍익궁중육개장,도로변(횡단보도 포함),일반쓰레기,37.5077508913398,127.036254512177,POINT (959005.5812893646 1945509.2432395194),POINT (127.03616230378564 37.507949030344264),37.507949030344264,127.03616230378564,63518,18753
4433,강남구,봉은사로 220,홍익궁중육개장,도로변(횡단보도 포함),재활용쓰레기,37.5077508913398,127.036254512177,POINT (959005.5812893646 1945509.2432395194),POINT (127.03616230378564 37.507949030344264),37.507949030344264,127.03616230378564,63518,18753
4434,강남구,언주로 565,자미온,도로변(횡단보도 포함),일반쓰레기,37.5083278592214,127.038364146821,POINT (959215.9051574186 1945562.5000182057),POINT (127.0385390199261 37.508438373402186),37.508438373402186,127.0385390199261,63519,18754
4435,강남구,언주로 565,자미온,도로변(횡단보도 포함),재활용쓰레기,37.5083278592214,127.038364146821,POINT (959215.9051574186 1945562.5000182057),POINT (127.0385390199261 37.508438373402186),37.508438373402186,127.0385390199261,63519,18754
4436,강남구,봉은사로 302,역삼아모제SK리더스뷰 오피스텔 앞,도로변(횡단보도 포함),일반쓰레기,37.5086904420291,127.039402841592,POINT (959283.7581746714 1945614.0474481862),POINT (127.03930388024874 37.50890598573747),37.50890598573747,127.03930388024874,63519,18754
4437,강남구,봉은사로 302,역삼아모제SK리더스뷰 오피스텔 앞,도로변(횡단보도 포함),재활용쓰레기,37.5086904420291,127.039402841592,POINT (959283.7581746714 1945614.0474481862),POINT (127.03930388024874 37.50890598573747),37.50890598573747,127.03930388024874,63519,18754
4438,강남구,봉은사로 306,NK타워 버스정류장(23-273),"정류소(버스,택시 등)",일반쓰레기,37.5090977229978,127.040653073766,POINT (959396.3880191626 1945653.6305668207),POINT (127.04057604015284 37.50926772608457),37.50926772608457,127.04057604015284,63520,18754
4439,강남구,봉은사로 306,NK타워 버스정류장(23-273),"정류소(버스,택시 등)",재활용쓰레기,37.5090977229978,127.040653073766,POINT (959396.3880191626 1945653.6305668207),POINT (127.04057604015284 37.50926772608457),37.50926772608457,127.04057604015284,63520,18754
4440,강남구,봉은사로 328,창일빌딩 버스정류장(23-274),"정류소(버스,택시 등)",일반쓰레기,37.5097244750449,127.042908260657,POINT (959594.7393129185 1945726.0142126966),POINT (127.04281631139058 37.50992885386501),37.50992885386501,127.04281631139058,63521,18754
4441,강남구,봉은사로 328,창일빌딩 버스정류장(23-274),"정류소(버스,택시 등)",재활용쓰레기,37.5097244750449,127.042908260657,POINT (959594.7393129185 1945726.0142126966),POINT (127.04281631139058 37.50992885386501),37.50992885386501,127.04281631139058,63521,18754
4442,강남구,봉은사로 410,라마다호텔,도로변(횡단보도 포함),일반쓰레기,37.5103474456178,127.045278963402,POINT (959801.8071877909 1945800.7623586925),POINT (127.0451551189479 37.51061163126905),37.51061163126905,127.0451551189479,63522,18755
4443,강남구,봉은사로 410,라마다호텔,도로변(횡단보도 포함),재활용쓰레기,37.5103474456178,127.045278963402,POINT (959801.8071877909 1945800.7623586925),POINT (127.0451551189479 37.51061163126905),37.51061163126905,127.0451551189479,63522,18755
4444,강남구,봉은사로 422,구다모 버스정류장(23-213),"정류소(버스,택시 등)",일반쓰레기,37.5106063271646,127.046380881549,POINT (959897.2768975608 1945835.4539258191),POINT (127.0462334402332 37.51092847377712),37.51092847377712,127.0462334402332,63523,18755
4445,강남구,봉은사로 422,구다모 버스정류장(23-213),"정류소(버스,택시 등)",재활용쓰레기,37.5106063271646,127.046380881549,POINT (959897.2768975608 1945835.4539258191),POINT (127.0462334402332 37.51092847377712),37.51092847377712,127.0462334402332,63523,18755
4446,강남구,봉은사로 476,우리은행 삼성중앙역지점,도로변(횡단보도 포함),일반쓰레기,37.5125058180695,127.052427705027,POINT (960437.0838894158 1946031.3497148498),POINT (127.0523306958639 37.512717461509446),37.512717461509446,127.0523306958639,63526,18756
4447,강남구,봉은사로 476,우리은행 삼성중앙역지점,도로변(횡단보도 포함),재활용쓰레기,37.5125058180695,127.052427705027,POINT (960437.0838894158 1946031.3497148498),POINT (127.0523306958639 37.512717461509446),37.512717461509446,127.0523306958639,63526,18756
4448,강남구,봉은사로 502,버거킹 삼성중앙역점,도로변(횡단보도 포함),일반쓰레기,37.5128826080616,127.053851672121,POINT (960566.1727490493 1946071.6340558592),POINT (127.05378918263567 37.5130860862193),37.5130860862193,127.05378918263567,63526,18756
4449,강남구,봉은사로 502,버거킹 삼성중앙역점,도로변(횡단보도 포함),재활용쓰레기,37.5128826080616,127.053851672121,POINT (960566.1727490493 1946071.6340558592),POINT (127.05378918263567 37.5130860862193),37.5130860862193,127.05378918263567,63526,18756
4450,강남구,봉은사로 524,아셈회의장 버스정류장(23-191),"정류소(버스,택시 등)",일반쓰레기,37.5128320848839,127.057250899584,POINT (960838.2531756689 1946064.2365723392),POINT (127.05686819999998 37.513031000000005),37.513031000000005,127.05686819999998,63528,18756
4451,강남구,봉은사로 524,아셈회의장 버스정류장(23-191),"정류소(버스,택시 등)",재활용쓰레기,37.5128320848839,127.057250899584,POINT (960838.2531756689 1946064.2365723392),POINT (127.05686819999998 37.513031000000005),37.513031000000005,127.05686819999998,63528,18756
4452,강남구,봉은사로 612,광동한방병원 버스정류장(23-193),"정류소(버스,택시 등)",일반쓰레기,37.5142810376461,127.062146778337,POINT (961290.6505926299 1946194.850830902),POINT (127.06198025080514 37.514227369736545),37.514227369736545,127.06198025080514,63530,18757
4453,강남구,봉은사로 612,광동한방병원 버스정류장(23-193),"정류소(버스,택시 등)",재활용쓰레기,37.5142810376461,127.062146778337,POINT (961290.6505926299 1946194.850830902),POINT (127.06198025080514 37.514227369736545),37.514227369736545,127.06198025080514,63530,18757
4454,강남구,봉은사로 634,신의주찹쌀순대 버스정류장(23-194),"정류소(버스,택시 등)",일반쓰레기,37.5147649592634,127.06467817102,POINT (961533.0340896733 1946236.1919807312),POINT (127.06472073010039 37.51461013241592),37.51461013241592,127.06472073010039,63532,18757
4455,강남구,봉은사로 634,신의주찹쌀순대 버스정류장(23-194),"정류소(버스,택시 등)",재활용쓰레기,37.5147649592634,127.06467817102,POINT (961533.0340896733 1946236.1919807312),POINT (127.06472073010039 37.51461013241592),37.51461013241592,127.06472073010039,63532,18757
4456,강남구,봉은사로 623,삼성빌딩 버스정류장(23-196),"정류소(버스,택시 등)",일반쓰레기,37.5151190346826,127.063551311393,POINT (961419.0525600456 1946291.1797339115),POINT (127.06342810046279 37.5151009979833),37.5151009979833,127.06342810046279,63531,18757
4457,강남구,봉은사로 623,삼성빌딩 버스정류장(23-196),"정류소(버스,택시 등)",재활용쓰레기,37.5151190346826,127.063551311393,POINT (961419.0525600456 1946291.1797339115),POINT (127.06342810046279 37.5151009979833),37.5151009979833,127.06342810046279,63531,18757
4458,강남구,테헤란로 607,삼성역 8번출구,지하철역 입구,일반쓰레기,37.5095109420719,127.064001573733,POINT (961475.0251607723 1945649.3477075454),POINT (127.06409510131645 37.509318257181334),37.509318257181334,127.06409510131645,63532,18754
4459,강남구,테헤란로 607,삼성역 8번출구,지하철역 입구,재활용쓰레기,37.5095109420719,127.064001573733,POINT (961475.0251607723 1945649.3477075454),POINT (127.06409510131645 37.509318257181334),37.509318257181334,127.06409510131645,63532,18754
4460,강남구,봉은사로 524,삼성역 5번출구,지하철역 입구,일반쓰레기,37.5128320848839,127.057250899584,POINT (960838.2531756689 1946064.2365723392),POINT (127.05686819999998 37.513031000000005),37.513031000000005,127.05686819999998,63528,18756
4461,강남구,봉은사로 524,삼성역 5번출구,지하철역 입구,재활용쓰레기,37.5128320848839,127.057250899584,POINT (960838.2531756689 1946064.2365723392),POINT (127.05686819999998 37.513031000000005),37.513031000000005,127.05686819999998,63528,18756
4462,강남구,테헤란로 513,K타워,도로변(횡단보도 포함),일반쓰레기,37.5080031582356,127.058887185824,POINT (961024.2981908183 1945479.191972571),POINT (127.05900434659632 37.50776564783321),37.50776564783321,127.05900434659632,63529,18753
4463,강남구,테헤란로 513,K타워,도로변(횡단보도 포함),재활용쓰레기,37.5080031582356,127.058887185824,POINT (961024.2981908183 1945479.191972571),POINT (127.05900434659632 37.50776564783321),37.50776564783321,127.05900434659632,63529,18753
4464,강남구,테헤란로 501,IBK기업은행,도로변(횡단보도 포함),일반쓰레기,37.5073809450356,127.056821251348,POINT (960808.6963460261 1945428.3868449712),POINT (127.05656766691959 37.50729858929923),37.50729858929923,127.05656766691959,63528,18753
4465,강남구,테헤란로 501,IBK기업은행,도로변(횡단보도 포함),재활용쓰레기,37.5073809450356,127.056821251348,POINT (960808.6963460261 1945428.3868449712),POINT (127.05656766691959 37.50729858929923),37.50729858929923,127.05656766691959,63528,18753
4466,강남구,테헤란로 447,KB우준타워,도로변(횡단보도 포함),일반쓰레기,37.507123620717,127.056061361241,POINT (960787.3292576316 1945419.1422662684),POINT (127.05632640751604 37.5072143565676),37.5072143565676,127.05632640751604,63528,18753
4467,강남구,테헤란로 447,KB우준타워,도로변(횡단보도 포함),재활용쓰레기,37.507123620717,127.056061361241,POINT (960787.3292576316 1945419.1422662684),POINT (127.05632640751604 37.5072143565676),37.5072143565676,127.05632640751604,63528,18753
4468,강남구,테헤란로 439,송암빌딩 버스정류장(23-217),"정류소(버스,택시 등)",일반쓰레기,37.5068290432719,127.05518733106,POINT (960695.792679755 1945352.432314571),POINT (127.05529430805764 37.506609179611615),37.506609179611615,127.05529430805764,63527,18753
4469,강남구,테헤란로 439,송암빌딩 버스정류장(23-217),"정류소(버스,택시 등)",재활용쓰레기,37.5068290432719,127.05518733106,POINT (960695.792679755 1945352.432314571),POINT (127.05529430805764 37.506609179611615),37.506609179611615,127.05529430805764,63527,18753
4470,강남구,테헤란로 419,삼성생명,도로변(횡단보도 포함),일반쓰레기,37.5058701186479,127.052180354928,POINT (960427.9502817722 1945251.035134391),POINT (127.05226935999306 37.50568380052452),37.50568380052452,127.05226935999306,63526,18752
4471,강남구,테헤란로 419,삼성생명,도로변(횡단보도 포함),재활용쓰레기,37.5058701186479,127.052180354928,POINT (960427.9502817722 1945251.035134391),POINT (127.05226935999306 37.50568380052452),37.50568380052452,127.05226935999306,63526,18752
4472,강남구,테헤란로 413,카페베네 버스정류장(23-241),"정류소(버스,택시 등)",일반쓰레기,37.5055812893917,127.05128204246,POINT (960347.8012134347 1945220.9688893952),POINT (127.05136417533096 37.50540936141353),37.50540936141353,127.05136417533096,63525,18752
4473,강남구,테헤란로 413,카페베네 버스정류장(23-241),"정류소(버스,택시 등)",재활용쓰레기,37.5055812893917,127.05128204246,POINT (960347.8012134347 1945220.9688893952),POINT (127.05136417533096 37.50540936141353),37.50540936141353,127.05136417533096,63525,18752
4474,강남구,테헤란로 405,선릉역 10번출구,지하철역 입구,일반쓰레기,37.5054510555221,127.049899558577,POINT (960214.6123341605 1945235.700596321),POINT (127.0498564851527 37.50553641109823),37.50553641109823,127.0498564851527,63524,18752
4475,강남구,테헤란로 405,선릉역 10번출구,지하철역 입구,재활용쓰레기,37.5054510555221,127.049899558577,POINT (960214.6123341605 1945235.700596321),POINT (127.0498564851527 37.50553641109823),37.50553641109823,127.0498564851527,63524,18752
4476,강남구,테헤란로 337,선릉역 6번출구,지하철역 입구,일반쓰레기,37.5047949131565,127.048457476412,POINT (960100.5995015599 1945127.796814329),POINT (127.04857240351656 37.50455891078242),37.50455891078242,127.04857240351656,63524,18752
4477,강남구,테헤란로 337,선릉역 6번출구,지하철역 입구,재활용쓰레기,37.5047949131565,127.048457476412,POINT (960100.5995015599 1945127.796814329),POINT (127.04857240351656 37.50455891078242),37.50455891078242,127.04857240351656,63524,18752
4478,강남구,테헤란로 317,동훈타워,도로변(횡단보도 포함),일반쓰레기,37.5039741806376,127.045763234822,POINT (959862.5515919669 1945036.4575863203),POINT (127.045884158847 37.50372531277942),37.50372531277942,127.045884158847,63522,18751
4479,강남구,테헤란로 317,동훈타워,도로변(횡단보도 포함),재활용쓰레기,37.5039741806376,127.045763234822,POINT (959862.5515919669 1945036.4575863203),POINT (127.045884158847 37.50372531277942),37.50372531277942,127.045884158847,63522,18751
4480,강남구,테헤란로 305,한국기술센터 버스정류장(23-277),"정류소(버스,택시 등)",일반쓰레기,37.5033406241505,127.043780751267,POINT (959685.8201191183 1944968.790408091),POINT (127.04388838394337 37.503107699520804),37.503107699520804,127.04388838394337,63521,18751
4481,강남구,테헤란로 305,한국기술센터 버스정류장(23-277),"정류소(버스,택시 등)",재활용쓰레기,37.5033406241505,127.043780751267,POINT (959685.8201191183 1944968.790408091),POINT (127.04388838394337 37.503107699520804),37.503107699520804,127.04388838394337,63521,18751
4484,강남구,테헤란로 217,오렌지플래닛,도로변(횡단보도 포함),일반쓰레기,37.5021097120161,127.03984440325,POINT (959336.7797235196 1944836.7452496241),POINT (127.03994678586626 37.501902213940795),37.501902213940795,127.03994678586626,63519,18750
4485,강남구,테헤란로 217,오렌지플래닛,도로변(횡단보도 포함),재활용쓰레기,37.5021097120161,127.03984440325,POINT (959336.7797235196 1944836.7452496241),POINT (127.03994678586626 37.501902213940795),37.501902213940795,127.03994678586626,63519,18750
4486,강남구,테헤란로 205,역삼빌딩 버스정류장(23-280),"정류소(버스,택시 등)",일반쓰레기,37.5016244604058,127.038393061112,POINT (959207.8978466517 1944784.7081041217),POINT (127.03849157963711 37.50142749626207),37.50142749626207,127.03849157963711,63519,18750
4487,강남구,테헤란로 205,역삼빌딩 버스정류장(23-280),"정류소(버스,택시 등)",재활용쓰레기,37.5016244604058,127.038393061112,POINT (959207.8978466517 1944784.7081041217),POINT (127.03849157963711 37.50142749626207),37.50142749626207,127.03849157963711,63519,18750
4488,강남구,테헤란로 201,역삼역 8번출구,지하철역 입구,일반쓰레기,37.5013114792348,127.037177957874,POINT (959101.74408933 1944745.2441094518),POINT (127.03729282181563 37.50106709465063),37.50106709465063,127.03729282181563,63518,18750
4489,강남구,테헤란로 201,역삼역 8번출구,지하철역 입구,재활용쓰레기,37.5013114792348,127.037177957874,POINT (959101.74408933 1944745.2441094518),POINT (127.03729282181563 37.50106709465063),37.50106709465063,127.03729282181563,63518,18750
4490,강남구,테헤란로 151,역삼역 5번출구,지하철역 입구,일반쓰레기,37.5009805027604,127.036135772428,POINT (959008.9411512794 1944711.325930332),POINT (127.03624480725803 37.50075726046984),37.50075726046984,127.03624480725803,63518,18750
4491,강남구,테헤란로 151,역삼역 5번출구,지하철역 입구,재활용쓰레기,37.5009805027604,127.036135772428,POINT (959008.9411512794 1944711.325930332),POINT (127.03624480725803 37.50075726046984),37.50075726046984,127.03624480725803,63518,18750
4492,강남구,테헤란로 143,역삼역 4번출구,지하철역 입구,일반쓰레기,37.500619211163,127.034897822252,POINT (958900.2627712681 1944669.5224822795),POINT (127.0350176404221 37.500375637385595),37.500375637385595,127.0350176404221,63517,18750
4493,강남구,테헤란로 143,역삼역 4번출구,지하철역 입구,재활용쓰레기,37.500619211163,127.034897822252,POINT (958900.2627712681 1944669.5224822795),POINT (127.0350176404221 37.500375637385595),37.500375637385595,127.0350176404221,63517,18750
4494,강남구,테헤란로 131,특허청,도로변(횡단보도 포함),일반쓰레기,37.5000818732753,127.032937953168,POINT (958728.8597525326 1944604.1968913632),POINT (127.03308219561185 37.49977918524786),37.49977918524786,127.03308219561185,63516,18749
4495,강남구,테헤란로 131,특허청,도로변(횡단보도 포함),재활용쓰레기,37.5000818732753,127.032937953168,POINT (958728.8597525326 1944604.1968913632),POINT (127.03308219561185 37.49977918524786),37.49977918524786,127.03308219561185,63516,18749
4496,강남구,테헤란로 121,여삼빌딩,도로변(횡단보도 포함),일반쓰레기,37.4994161773038,127.031062762603,POINT (958559.9247565062 1944538.8710559886),POINT (127.03117470259569 37.499182810155595),37.499182810155595,127.03117470259569,63515,18749
4497,강남구,테헤란로 121,여삼빌딩,도로변(횡단보도 포함),재활용쓰레기,37.4994161773038,127.031062762603,POINT (958559.9247565062 1944538.8710559886),POINT (127.03117470259569 37.499182810155595),37.499182810155595,127.03117470259569,63515,18749
4498,강남구,테헤란로 113,단풍나무집 버스정류장(23-284),"정류소(버스,택시 등)",일반쓰레기,37.4989781399465,127.029533291099,POINT (958426.2322580941 1944487.3542238271),POINT (127.02966515410026 37.498712458034994),37.498712458034994,127.02966515410026,63514,18749
4499,강남구,테헤란로 113,단풍나무집 버스정류장(23-284),"정류소(버스,택시 등)",재활용쓰레기,37.4989781399465,127.029533291099,POINT (958426.2322580941 1944487.3542238271),POINT (127.02966515410026 37.498712458034994),37.498712458034994,127.02966515410026,63514,18749
4500,강남구,테헤란로 107,강남역 12번출구,지하철역 입구,일반쓰레기,37.4986813605293,127.028754000454,POINT (958355.2642488321 1944459.7004895103),POINT (127.028863865396 37.49846000562524),37.49846000562524,127.028863865396,63514,18749
4501,강남구,테헤란로 107,강남역 12번출구,지하철역 입구,재활용쓰레기,37.4986813605293,127.028754000454,POINT (958355.2642488321 1944459.7004895103),POINT (127.028863865396 37.49846000562524),37.49846000562524,127.028863865396,63514,18749
4502,강남구,강남대로 624,신사빌딩 버스정류장(23-109),"정류소(버스,택시 등)",일반쓰레기,37.5175038906888,127.019500864334,POINT (957520.5451685346 1946571.6205826497),POINT (127.01929875433244 37.517457413782395),37.517457413782395,127.01929875433244,63509,18758
4503,강남구,강남대로 624,신사빌딩 버스정류장(23-109),"정류소(버스,택시 등)",재활용쓰레기,37.5175038906888,127.019500864334,POINT (957520.5451685346 1946571.6205826497),POINT (127.01929875433244 37.517457413782395),37.517457413782395,127.01929875433244,63509,18758
4504,강남구,강남대로 616,신사역 6번출구,지하철역 입구,일반쓰레기,37.5168560197204,127.01979818833,POINT (957539.7666404254 1946499.4143408597),POINT (127.01952043207369 37.516807480647266),37.516807480647266,127.01952043207369,63509,18758
4505,강남구,강남대로 616,신사역 6번출구,지하철역 입구,재활용쓰레기,37.5168560197204,127.01979818833,POINT (957539.7666404254 1946499.4143408597),POINT (127.01952043207369 37.516807480647266),37.516807480647266,127.01952043207369,63509,18758
4506,강남구,강남대로 606,신사역 3번출구,지하철역 입구,일반쓰레기,37.5158301681278,127.020146985592,POINT (957561.6905629265 1946384.3906158893),POINT (127.01977515861796 37.51577174344882),37.51577174344882,127.01977515861796,63509,18757
4507,강남구,강남대로 606,신사역 3번출구,지하철역 입구,재활용쓰레기,37.5158301681278,127.020146985592,POINT (957561.6905629265 1946384.3906158893),POINT (127.01977515861796 37.51577174344882),37.51577174344882,127.01977515861796,63509,18757
4510,강남구,강남대로 574,전기공사공제조합,도로변(횡단보도 포함),일반쓰레기,37.5131068487222,127.020868230784,POINT (957634.6334525349 1946083.1460101993),POINT (127.02061790976929 37.51305987988209),37.51305987988209,127.02061790976929,63510,18756
4511,강남구,강남대로 574,전기공사공제조합,도로변(횡단보도 포함),재활용쓰레기,37.5131068487222,127.020868230784,POINT (957634.6334525349 1946083.1460101993),POINT (127.02061790976929 37.51305987988209),37.51305987988209,127.02061790976929,63510,18756
4512,강남구,강남대로 528,원맨원 B/D 버스정류장(23-123),"정류소(버스,택시 등)",일반쓰레기,37.5092956336041,127.022643236224,POINT (957789.8238749694 1945656.3683055097),POINT (127.02239841071037 37.5092203029377),37.5092203029377,127.02239841071037,63511,18754
4513,강남구,강남대로 528,원맨원 B/D 버스정류장(23-123),"정류소(버스,택시 등)",재활용쓰레기,37.5092956336041,127.022643236224,POINT (957789.8238749694 1945656.3683055097),POINT (127.02239841071037 37.5092203029377),37.5092203029377,127.02239841071037,63511,18754
4514,강남구,강남대로 506,강남에스엠여성의원,도로변(횡단보도 포함),일반쓰레기,37.5074834559805,127.023497392404,POINT (957865.4055389776 1945454.668122019),POINT (127.02326514042129 37.50740576502864),37.50740576502864,127.02326514042129,63511,18753
4515,강남구,강남대로 506,강남에스엠여성의원,도로변(횡단보도 포함),재활용쓰레기,37.5074834559805,127.023497392404,POINT (957865.4055389776 1945454.668122019),POINT (127.02326514042129 37.50740576502864),37.50740576502864,127.02326514042129,63511,18753
4516,강남구,강남대로 484,HK저축은행 버스정류장(23-122),"정류소(버스,택시 등)",일반쓰레기,37.5056248652289,127.024373998758,POINT (957942.842798843 1945250.014606467),POINT (127.02415299082585 37.5055646850832),37.5055646850832,127.02415299082585,63512,18752
4517,강남구,강남대로 484,HK저축은행 버스정류장(23-122),"정류소(버스,택시 등)",재활용쓰레기,37.5056248652289,127.024373998758,POINT (957942.842798843 1945250.014606467),POINT (127.02415299082585 37.5055646850832),37.5055646850832,127.02415299082585,63512,18752
4518,강남구,강남대로 468,신논현역 5번출구,지하철역 입구,일반쓰레기,37.5041557043851,127.025145513654,POINT (958007.1810238158 1945084.9617754363),POINT (127.02489033728985 37.504079936458034),37.504079936458034,127.02489033728985,63512,18752
4519,강남구,강남대로 468,신논현역 5번출구,지하철역 입구,재활용쓰레기,37.5041557043851,127.025145513654,POINT (958007.1810238158 1945084.9617754363),POINT (127.02489033728985 37.504079936458034),37.504079936458034,127.02489033728985,63512,18752
4520,강남구,강남대로 450,한국자산관리공사 버스정류장(23-286),"정류소(버스,택시 등)",일반쓰레기,37.5026230217896,127.025896280249,POINT (958072.8578660028 1944914.6938661053),POINT (127.02564309610172 37.502548238131006),37.502548238131006,127.02564309610172,63512,18751
4521,강남구,강남대로 450,한국자산관리공사 버스정류장(23-286),"정류소(버스,택시 등)",재활용쓰레기,37.5026230217896,127.025896280249,POINT (958072.8578660028 1944914.6938661053),POINT (127.02564309610172 37.502548238131006),37.502548238131006,127.02564309610172,63512,18751
4522,강남구,강남대로 430,ABC마트,도로변(횡단보도 포함),일반쓰레기,37.5009662599378,127.026671739019,POINT (958141.1898812248 1944731.2448962152),POINT (127.02642661287612 37.500897849228785),37.500897849228785,127.02642661287612,63513,18750
4523,강남구,강남대로 430,ABC마트,도로변(횡단보도 포함),재활용쓰레기,37.5009662599378,127.026671739019,POINT (958141.1898812248 1944731.2448962152),POINT (127.02642661287612 37.500897849228785),37.500897849228785,127.02642661287612,63513,18750
4524,강남구,강남대로 416,씨티약국 버스정류장(23-285),"정류소(버스,택시 등)",일반쓰레기,37.4997988058128,127.027157607819,POINT (958187.9567746226 1944602.5651617863),POINT (127.0269630147271 37.49974013257588),37.49974013257588,127.0269630147271,63513,18749
4525,강남구,강남대로 416,씨티약국 버스정류장(23-285),"정류소(버스,택시 등)",재활용쓰레기,37.4997988058128,127.027157607819,POINT (958187.9567746226 1944602.5651617863),POINT (127.0269630147271 37.49974013257588),37.49974013257588,127.0269630147271,63513,18749
4526,강남구,강남대로 412,뉴발란스,도로변(횡단보도 포함),일반쓰레기,37.4995058621367,127.027272965464,POINT (958199.9725638932 1944570.625020176),POINT (127.02710076567747 37.499452788853304),37.499452788853304,127.02710076567747,63513,18749
4527,강남구,강남대로 412,뉴발란스,도로변(횡단보도 포함),재활용쓰레기,37.4995058621367,127.027272965464,POINT (958199.9725638932 1944570.625020176),POINT (127.02710076567747 37.499452788853304),37.499452788853304,127.02710076567747,63513,18749
4528,강남구,강남대로 408,YBM어학원,도로변(횡단보도 포함),일반쓰레기,37.4992181985388,127.027542011326,POINT (958213.2143683641 1944535.1793605704),POINT (127.02725258463954 37.49913390395847),37.49913390395847,127.02725258463954,63513,18749
4529,강남구,강남대로 408,YBM어학원,도로변(횡단보도 포함),재활용쓰레기,37.4992181985388,127.027542011326,POINT (958213.2143683641 1944535.1793605704),POINT (127.02725258463954 37.49913390395847),37.49913390395847,127.02725258463954,63513,18749
4530,강남구,논현로 859,압구정역 4번출구,지하철역 입구,일반쓰레기,37.5256318910831,127.028163403742,POINT (958324.3061361096 1947473.324828757),POINT (127.0283427403744 37.52562143575417),37.52562143575417,127.0283427403744,63514,18762
4531,강남구,논현로 859,압구정역 4번출구,지하철역 입구,재활용쓰레기,37.5256318910831,127.028163403742,POINT (958324.3061361096 1947473.324828757),POINT (127.0283427403744 37.52562143575417),37.52562143575417,127.0283427403744,63514,18762
4532,강남구,논현로 857,노블레스뷰결혼정보,도로변(횡단보도 포함),일반쓰레기,37.5253452973989,127.028099944398,POINT (958322.0098052045 1947442.1722764003),POINT (127.02831852076774 37.525340543996954),37.525340543996954,127.02831852076774,63514,18762
4533,강남구,논현로 857,노블레스뷰결혼정보,도로변(횡단보도 포함),재활용쓰레기,37.5253452973989,127.028099944398,POINT (958322.0098052045 1947442.1722764003),POINT (127.02831852076774 37.525340543996954),37.525340543996954,127.02831852076774,63514,18762
4534,강남구,논현로 837,팝성형외과 버스정류장(23-106),"정류소(버스,택시 등)",일반쓰레기,37.5233390681827,127.027961858387,POINT (958309.683983965 1947218.9386932377),POINT (127.02819170183896 37.52332791040712),37.52332791040712,127.02819170183896,63514,18761
4535,강남구,논현로 837,팝성형외과 버스정류장(23-106),"정류소(버스,택시 등)",재활용쓰레기,37.5233390681827,127.027961858387,POINT (958309.683983965 1947218.9386932377),POINT (127.02819170183896 37.52332791040712),37.52332791040712,127.02819170183896,63514,18761
4536,강남구,도산대로 173,하이마트,도로변(횡단보도 포함),일반쓰레기,37.5199313142534,127.027497927147,POINT (958261.234746258 1946811.6211622667),POINT (127.02766656440578 37.51965443284917),37.51965443284917,127.02766656440578,63513,18759
4537,강남구,도산대로 173,하이마트,도로변(횡단보도 포함),재활용쓰레기,37.5199313142534,127.027497927147,POINT (958261.234746258 1946811.6211622667),POINT (127.02766656440578 37.51965443284917),37.51965443284917,127.02766656440578,63513,18759
4538,강남구,논현로 743,희성빌딩 버스정류장(23-113),"정류소(버스,택시 등)",일반쓰레기,37.5181743052402,127.028481174412,POINT (958347.5603428874 1946652.828108154),POINT (127.02865243394295 37.51822708093349),37.51822708093349,127.02865243394295,63514,18759
4539,강남구,논현로 743,희성빌딩 버스정류장(23-113),"정류소(버스,택시 등)",재활용쓰레기,37.5181743052402,127.028481174412,POINT (958347.5603428874 1946652.828108154),POINT (127.02865243394295 37.51822708093349),37.51822708093349,127.02865243394295,63514,18759
4540,강남구,논현로 705,더조은병원 버스정류장(23-114),"정류소(버스,택시 등)",일반쓰레기,37.5148984268352,127.029976515577,POINT (958480.9400816541 1946289.4660478146),POINT (127.03018227303684 37.51495798966047),37.51495798966047,127.03018227303684,63515,18757
4541,강남구,논현로 705,더조은병원 버스정류장(23-114),"정류소(버스,택시 등)",재활용쓰레기,37.5148984268352,127.029976515577,POINT (958480.9400816541 1946289.4660478146),POINT (127.03018227303684 37.51495798966047),37.51495798966047,127.03018227303684,63515,18757
4542,강남구,논현로 703,학동역 7번출구,지하철역 입구,일반쓰레기,37.5143893218095,127.030125279565,POINT (958500.4250204721 1946235.5143200848),POINT (127.03040579923793 37.514472581146435),37.514472581146435,127.03040579923793,63515,18757
4543,강남구,논현로 703,학동역 7번출구,지하철역 입구,재활용쓰레기,37.5143893218095,127.030125279565,POINT (958500.4250204721 1946235.5143200848),POINT (127.03040579923793 37.514472581146435),37.514472581146435,127.03040579923793,63515,18757
4544,강남구,논현로 667,학동역 4번출구,지하철역 입구,일반쓰레기,37.5135684003677,127.03054130783,POINT (958503.7060494489 1946155.147926713),POINT (127.03044746338561 37.51374835898369),37.51374835898369,127.03044746338561,63515,18756
4545,강남구,논현로 667,학동역 4번출구,지하철역 입구,재활용쓰레기,37.5135684003677,127.03054130783,POINT (958503.7060494489 1946155.147926713),POINT (127.03044746338561 37.51374835898369),37.51374835898369,127.03044746338561,63515,18756
4546,강남구,논현로 605,LG U+ 버스정류장(23-431),"정류소(버스,택시 등)",일반쓰레기,37.5077549878017,127.033360251538,POINT (958779.3210722345 1945496.746076242),POINT (127.03360302580194 37.50782630874804),37.50782630874804,127.03360302580194,63516,18753
