index,grid_id,place_id,name,category,lat,lon
24184,936,14569639,이도곰탕 본점,음식점,37.5033732,127.0384612
24185,936,20895830,봉우리 역삼본점,음식점,37.50309938,127.0381942
24186,936,458881498,김양,음식점,37.50268486,127.0383795
24187,936,16906836,옛날농장,음식점,37.50251158,127.0392615
24188,936,1053910065,대파집 역삼본점,음식점,37.50276409,127.0385695
24190,936,1897959308,미로정 본점,음식점,37.50313158,127.0389361
24191,936,342000079,로젯런던베이글,음식점,37.50318827,127.0391488
24192,936,9892365,우리집,음식점,37.50305593,127.0388185
24194,936,1977332252,유미식당 본점,음식점,37.50298036,127.0384814
24195,936,10927580,해미정,음식점,37.50263774,127.0391892
24200,936,1847616050,심가네칼국수 역삼역본점,음식점,37.50318217,127.03852
24203,936,1812041299,진지방순대국&직화닭갈비 역삼점,음식점,37.50312705,127.0389825
24206,936,422041458,서울양어장 강남본점,음식점,37.50310459,127.038788
24207,936,1599767644,경복이모네포차 역삼본점,음식점,37.5032659,127.0387043
24208,936,1526563303,백미당 역삼1호점,음식점,37.50284691,127.0387799
24209,936,1677141511,기네스72 역삼,음식점,37.50276409,127.0385695
24210,936,86852967,차이향,음식점,37.50269658,127.0383648
24212,936,1842298972,돼지통 역삼2호점,음식점,37.50327756,127.0388672
24213,936,1613655835,오성식당 역삼,음식점,37.50263595,127.0391654
24214,936,2028164299,맥주호텔 역삼직영점,음식점,37.50291532,127.0389903
24215,936,278222554,고양꼬치 본점,음식점,37.50329018,127.0388593
24216,936,2079270266,떡배네떡볶이,음식점,37.50314978,127.0383752
24218,936,2106063683,엄마밥상,음식점,37.50289729,127.0390219
24219,936,1807758669,샐러리아 강남점,음식점,37.50290631,127.0389914
24220,936,1451039147,황금돼지 역삼GS점,음식점,37.50282192,127.0380357
24221,936,865415099,저팔계 고깃간&부대찌개,음식점,37.50274606,127.0385966
24222,936,22459410,청춘족발,음식점,37.50264883,127.0383387
24224,936,13094094,엘베부폐,음식점,37.50285051,127.0387776
24225,936,16378864,올드락,음식점,37.50313517,127.0389633
24226,936,11080820,마당,음식점,37.50304172,127.0381716
24230,936,1158647743,카페포레,카페,37.50275492,127.0390501
24231,936,965961743,텐퍼센트커피 역삼역점,카페,37.50286689,127.0382936
24233,936,17546078,아수라발발타 역삼점,카페,37.50260891,127.0391937
24238,937,635619348,CU 역삼미래점,편의점,37.5038452,127.038846
24247,937,16767854,호또치킨 강남본점,음식점,37.50340179,127.0392077
24249,937,27315759,갈비삼대,음식점,37.50362159,127.0393345
24251,937,26571949,할스,음식점,37.50376938,127.0392667
24254,937,20029314,이화숯불갈비,음식점,37.5032612,127.0392845
24256,937,21025569,서초동연가 테헤란점,음식점,37.50336671,127.0390245
24259,937,896800416,더영화와인셀러,음식점,37.50361438,127.0393345
24264,937,1153760221,생활맥주 역삼점,음식점,37.50325309,127.0393026
24266,937,1697244761,뷰티풀샐러드&도시락,음식점,37.5035307,127.0389917
24268,937,2059124505,참맛집,음식점,37.50338742,127.0390629
24270,937,14544202,종로김밥 르네상스점,음식점,37.503218,127.0391397
24271,937,1938898153,썬레코드,음식점,37.50391737,127.0385701
24272,937,1479409593,그린앤그릴,음식점,37.50340359,127.0392088
24273,937,429144779,오드리,음식점,37.5036306,127.0393367
24277,937,16878005,카사아지오,음식점,37.5036324,127.0393345
24278,937,1508134229,픽스유,음식점,37.50338652,127.039064
24279,937,10381271,벨라,음식점,37.50328296,127.0388864
24281,937,13293137,월출산,음식점,37.50345617,127.0382306
24282,937,1793439352,아토커피 역삼점,카페,37.50399661,127.0387206
24283,937,209463242,씨티커피 역삼,카페,37.50365437,127.0382929
24284,937,429201403,라이브러리,카페,37.50340359,127.0392088
24285,937,783195861,히어유고 역삼점,카페,37.50370817,127.0390721
24288,938,1071283267,푸줏간 강남역삼점,음식점,37.50477494,127.0391372
24290,938,2000988495,이하정 정담은죽,음식점,37.50481818,127.0391768
24291,938,103684796,마라의신 강남점,음식점,37.50481548,127.0391745
24292,938,57923606,한끼삼계탕 논현점,음식점,37.50481818,127.0391768
24293,938,1951545643,육회아빠연어엄마딱새우딸,음식점,37.50481818,127.0391768
24315,941,38289718,CU 역삼황제시티점,편의점,37.50749786,127.0388818
24317,941,24635301,강정이기가막혀 역삼점,음식점,37.50713931,127.0387527
24318,941,840516259,한정남의샤오차이 강남점,음식점,37.50685805,127.0392004
24319,941,1129218028,리츠델리피자,음식점,37.50711047,127.0387618
24320,941,1446674770,델리파닭 역삼점,음식점,37.50714021,127.0387527
24321,941,743107685,서울형키즈카페 역삼1동점,카페,37.50777719,127.0388277
24328,942,1014988521,메고지고 강남역삼점,음식점,37.50789903,127.0382227
24339,943,1061121875,푸라닭치킨 논현점,음식점,37.50933882,127.0382494
24340,943,1598809729,버거리 선정릉역점,음식점,37.50898009,127.0386587
24341,943,1303295186,가츠몽 논현아크로힐스점,음식점,37.50953068,127.0384214
24342,943,1082797951,춘리마라탕 아크로힐스점,음식점,37.50945148,127.0381533
24343,943,1467382915,샐러디 언주아크로힐스점,음식점,37.50920453,127.0383794
24344,943,26471720,바르다김선생 논현아크로힐스점,음식점,37.50942084,127.0381827
24346,943,898396765,프랭크버거 논현아크로힐스점,음식점,37.50945149,127.038133
24347,943,28864701,강남아씨죽,음식점,37.50920544,127.0383704
24348,943,387296310,떡밀밀 강남논현점,음식점,37.50953068,127.0384214
24349,943,1641359330,쿠시마켓,음식점,37.50905027,127.0389697
24350,943,1292003491,슈퍼런샐러드,음식점,37.50905041,127.0385433
24351,943,38122733,라테라스,음식점,37.50933613,127.0382211
24352,943,1321173349,그램치킨 강남본점,음식점,37.50915135,127.0384495
24353,943,85962407,육회바른연어 논현아크로힐스점,음식점,37.50953068,127.0384214
24354,943,26910864,바른한끼 담다,음식점,37.5095073,127.0382834
24355,943,440134066,말이정원,음식점,37.50925771,127.0383308
24357,943,721149197,메가MGC커피 논현아크로힐스점,카페,37.50920544,127.0383704
24360,944,1520516558,GS25 논현아크로점,편의점,37.51004428,127.0383425
24361,944,27374690,아크로힐스논현어린이집,"어린이집, 유치원",37.50976673,127.0384532
24362,944,14698934,경남논현어린이집,"어린이집, 유치원",37.5102785,127.0384557
24369,944,16555281,청송숯불화로구이,음식점,37.51024948,127.0390484
24372,944,1804197165,명소,음식점,37.51012525,127.0387022
24374,944,2020478324,진미식당,음식점,37.51023957,127.0390405
24384,944,1473931690,이천돌솥밥,음식점,37.51024948,127.0390461
24386,944,596004903,스테이크파티,음식점,37.51023506,127.0390484
24387,944,1917630630,유부냥,음식점,37.51024588,127.0390439
24388,944,509143511,키즈앤맘 본점,음식점,37.51024948,127.0390461
24391,945,391804142,GS25 논현프리미엄점,편의점,37.51105597,127.0387649
24397,945,441745131,어스피시어스베이커리카페,카페,37.51143623,127.0386701
24407,947,1446246364,스윗바이비,음식점,37.51290389,127.0388801
24408,947,2000874815,디이즈,음식점,37.51310207,127.0390001
24422,951,1428563543,한교방서울면옥,음식점,37.5167253,127.038105
24423,951,750612850,노랑통닭 강남구청점,음식점,37.51668007,127.0386491
24424,951,1374795022,파파존스 논현점,음식점,37.51622137,127.0389248
24425,951,921710503,서오릉피자 강남논현점,음식점,37.51629882,127.0390448
24426,951,169793624,Bar240,음식점,37.51633661,127.0391941
24427,951,1432839947,꽃삼살롱,음식점,37.51681269,127.0381243
24428,951,731443692,앨리스의토끼굴 강남구청점,음식점,37.51657296,127.0383402
24429,951,21237771,태백산,음식점,37.51686309,127.0383143
24432,951,277295400,가토프레소,카페,37.51657116,127.0383312
24433,951,80912496,백억커피 강남구청역점,카페,37.51653512,127.0383119
24435,951,1209929298,갸또프레소,카페,37.51656213,127.0383911
24438,951,10119395,강남프라자약국,약국,37.51658919,127.038278
24439,952,1934392331,GS25 논현강남점,편의점,37.51716383,127.0389038
24450,952,1997921938,노란상소갈비 강남구청점,음식점,37.51750792,127.0391721
24453,952,226730988,강남쪽갈비,음식점,37.51740347,127.0389888
24455,952,1843104144,한남동24시뼈다귀감자탕 강남분점,음식점,37.51727752,127.038405
24459,952,2001918525,본죽&비빔밥cafe 강남구청역점,음식점,37.51740436,127.0390193
24460,952,1283321783,담소소사골순대육개장 강남구청역점,음식점,37.517144,127.0389389
24461,952,1396867918,우뚝소곱창 강남구청역점,음식점,37.51726466,127.0391663
24462,952,26118766,꼼터 강남본점,음식점,37.51723067,127.0383914
24463,952,27292167,임금님표이천쌀밥,음식점,37.51696392,127.0385632
24466,952,943649464,닭발존1981 강남구청역점,음식점,37.51771351,127.0386858
24467,952,1258367605,미스터마,음식점,37.51726401,127.038396
24468,952,1529576495,술비치 청담,음식점,37.5172277,127.0392161
24470,952,9868087,상리,음식점,37.51727392,127.0383915
24476,952,17007014,스위츠플래닛,카페,37.51722323,127.0391018
24484,952,1812857952,위트러스커피 라운지,카페,37.51696301,127.0385893
24499,953,1459674358,꼼모아,음식점,37.51821372,127.0382313
24500,953,1972526906,빈호,음식점,37.51859668,127.038115
24503,953,1028210565,요시야,음식점,37.51845976,127.038021
24506,953,1060470396,20회수산,음식점,37.51845255,127.0380301
24507,953,1977376161,털보마라탕 강남점,음식점,37.51846337,127.0380165
24508,953,294642317,에콘,음식점,37.51844174,127.038021
24509,953,1204683961,부리또리 강남구청점,음식점,37.51845796,127.0380222
24510,953,329303240,족발의달인 강남구청점,음식점,37.51844174,127.038021
24511,953,1016195428,스튜라이크스프앤샐러드,음식점,37.51845796,127.0380222
24512,953,1796473681,맡김차림리담,음식점,37.51837322,127.0381545
24513,953,755840469,파워플랜트,음식점,37.51838672,127.0382054
24514,953,575628729,된장마을고깃집 강남점,음식점,37.51845255,127.0380301
24515,953,1189401725,달콤한시간,음식점,37.51845796,127.0380222
24516,953,1031909847,파인애플익스프레스 강남논현점,음식점,37.51845436,127.0380188
24517,953,535984897,골라먹는팔도밥상 강남구청역점,음식점,37.51848589,127.0380165
24518,953,1661211071,구일삼겹 강남본점,음식점,37.51843453,127.0380165
24520,953,21161968,애도시대,음식점,37.51847778,127.0380346
24521,953,151472646,서로집밥,음식점,37.51845976,127.038021
24522,953,1759212776,인정국물떡볶이 강남점,음식점,37.51845796,127.0380222
24523,953,1226173370,야한떡볶이 논현본점,음식점,37.51845436,127.0380188
24524,953,1669156722,오성팔복반점 강남점,음식점,37.51845796,127.0380222
24525,953,291567877,마라테이블딜리버리,음식점,37.51845796,127.0380222
24526,953,797407989,리틀케어레시피 강남점,음식점,37.51845796,127.0380222
24527,953,1210819838,말김차림리담,음식점,37.51845796,127.0380222
24528,953,1866255482,케이디,음식점,37.51845976,127.038021
24529,953,2140558286,고소미딜리버리,음식점,37.51843453,127.0380165
24530,953,1653882790,세컨드유레카 선릉DV점,음식점,37.51845255,127.0380301
24531,953,195631214,퀸스델리,음식점,37.51845976,127.038021
24532,953,122430407,오앤씨커피,카페,37.51845255,127.0380301
24533,953,902723550,타래퀸 논현점,카페,37.51850378,127.0384091
24534,953,2126018106,벤앤제리 선릉DV점,카페,37.51845436,127.0380188
24535,953,19485985,황소커피,카페,37.51837144,127.0380979
24600,956,9082049,생김치오겹살,음식점,37.5212482,127.038544
24601,956,1459803254,시오,음식점,37.5205389,127.039185
24607,956,1897257199,씨마크,음식점,37.52115539,127.0385496
24610,956,744447851,파스타예요 강남점,음식점,37.52063643,127.0384814
24612,956,22302756,H,음식점,37.52059499,127.0384633
24615,957,340419812,이마트24 논현101점,편의점,37.52132465,127.0389275
24616,957,18829169,세븐일레븐 강남학동점,편의점,37.52217899,127.0383487
24621,957,1356302565,해목,음식점,37.52152489,127.0382918
24622,957,16056569,이모가있는집 본점,음식점,37.52183296,127.0384956
24625,957,232164055,스시세이 삶,음식점,37.52154464,127.0384841
24626,957,70072949,도산뚝배기,음식점,37.52155181,127.0386154
24628,957,27514345,양식당 논현본점,음식점,37.52194121,127.0380862
24631,957,16935839,청사포산꼼장어,음식점,37.52196638,127.0382762
24632,957,923423187,블러프,음식점,37.5216058,127.038819
24633,957,1415907759,오스테리아 나뚜라,음식점,37.52162292,127.0388156
24634,957,1262663291,디핀고,음식점,37.52216638,127.038351
24637,957,768274911,키겐,음식점,37.52216458,127.0383487
24640,957,2040592082,미트플레이스,음식점,37.52198074,127.0384448
24641,957,952007606,라뽀뜨,음식점,37.52156087,127.0384728
24648,957,11831517,춤추는달,음식점,37.52186887,127.0389097
24649,957,1667095808,D5414,음식점,37.52181494,127.0384956
24650,957,343387560,희,음식점,37.52151312,127.0384559
24651,957,954348165,천장지구 서울,카페,37.52217899,127.0383487
24673,958,54128293,버거요 강남본점,음식점,37.52251961,127.038246
24679,958,1396709819,씨스루 학동점,카페,37.5227014,127.0388739
24688,959,12296344,GS25 신사진주점,편의점,37.52375391,127.0384717
24698,959,1458885971,다운타우너 청담,음식점,37.52405933,127.038525
24700,959,1147953240,스탠다드브레드 도산,음식점,37.52405401,127.0382694
24702,959,8201511,굴비마을,음식점,37.52375404,127.0380735
24704,959,1486279958,웍셔너리 도산,음식점,37.52387824,127.0384967
24711,959,16906713,모시모시,음식점,37.52375391,127.0384717
24712,959,377315924,정성식 청담점,음식점,37.52406743,127.038559
24718,959,8534766,전자신발,음식점,37.52404219,127.0385805
24720,959,1987596504,스테인,음식점,37.52358109,127.0379422
24721,959,428865419,바엘,음식점,37.52341182,127.0375473
24722,959,2034314762,더블유,음식점,37.52329631,127.0381219
24723,959,428742717,바루네디,음식점,37.52341182,127.0375473
24724,959,18489614,아니마드서커스,음식점,37.52358829,127.0379648
24725,959,1550028697,헤븐몰,카페,37.52381525,127.0382274
24752,959,26826259,청담케이팜약국,약국,37.5233575,127.038381
24764,960,154429973,K현대미술관,문화시설,37.52434988,127.0391332
24770,960,2114917980,면서울,음식점,37.52406727,127.0390398
24771,960,8109345,청담순두부 본점,음식점,37.52444231,127.0383725
24773,960,312810588,윤서울,음식점,37.52412135,127.0389832
24776,960,2003827097,솔솥 청담점,음식점,37.52422059,127.0385986
24777,960,1944976957,조리인,음식점,37.52420166,127.03861
24778,960,8523627,주몽,음식점,37.52438364,127.0386723
24780,960,258396043,원조마포소금구이 도산점,음식점,37.52459003,127.0384857
24781,960,1617415747,금토일샴페인빠 압구정로데오점,음식점,37.52441888,127.0383612
24782,960,741794211,플디케이크샵 압구정점,음식점,37.52471619,127.0384292
24783,960,761696658,모찌넛 압구정본점,음식점,37.52496212,127.0385651
24785,960,27109918,될놈포차,음식점,37.52450707,127.0387074
24788,960,43205270,요이치,음식점,37.52439185,127.0383725
24789,960,1761739986,내외 압구정,음식점,37.52488274,127.03884
24791,960,1536977835,서울포니아,음식점,37.5242979,127.0391145
24793,960,8349343,딘,음식점,37.52466223,127.0381283
24794,960,889680914,하녹,음식점,37.52458914,127.038471
24795,960,760052796,더케이레스토랑,음식점,37.52428082,127.038989
24796,960,491792127,146st,음식점,37.52490346,127.0388637
24797,960,8120849,파스띠모,음식점,37.52487491,127.0379881
24798,960,540245041,씨테라스,음식점,37.52462974,127.0383047
24799,960,8216874,그레이트스테이크,음식점,37.52443147,127.038454
24800,960,21418918,반,음식점,37.52453582,127.0389382
24801,960,1353540832,히든피쉬,음식점,37.52459004,127.0384631
24802,960,8315659,락비스트로,음식점,37.5249432,127.0385538
24803,960,858807289,매일,음식점,37.52487852,127.0379768
24804,960,348276052,노티드 청담,카페,37.52418466,127.0382366
24808,960,670993313,Liam's Cakery,카페,37.52430986,127.03836
24810,960,19951907,폴리아트비즈,카페,37.52416817,127.0390692
24834,961,8098721,최가네버섯샤브매운탕칼국수 본점,음식점,37.52545508,127.0382237
24837,961,7894375,벽돌해피푸드 압구정점,음식점,37.52542986,127.038192
24838,961,436651553,몽고네,음식점,37.52522052,127.0391309
24839,961,261977761,마르르,음식점,37.52512697,127.0386625
24840,961,61633701,샤브인 서울 압구정로데오점,음식점,37.52555399,127.0388482
24841,961,1515911458,더기와,음식점,37.52537395,127.0383515
24843,961,1907904221,계곡,음식점,37.52542986,127.038192
24847,961,861945854,압구전,음식점,37.52558566,127.0384161
24848,961,27491382,솔빈덕,음식점,37.52577944,127.0382374
24849,961,670297140,느린마을양조장 압구정로데오점,음식점,37.52532973,127.0385777
24852,961,96545945,라미스콘 청담점,음식점,37.52528906,127.0389567
24853,961,285382307,쭈니네츄러스 압구정점,음식점,37.52573444,127.0380847
24855,961,1854677868,유메오뎅 압구정로데오,음식점,37.52574338,127.0382827
24859,961,1232043347,갓포카린,음식점,37.52559994,127.0388267
24860,961,796423011,육도담 압구정로데오점,음식점,37.52516202,127.0389272
24862,961,816901703,담솥압구정점,음식점,37.52532973,127.0385777
24864,961,1586484333,미미포차,음식점,37.52560643,127.0382883
24865,961,897944310,난바스낵 압구정로데오점,음식점,37.52572905,127.0380225
24866,961,16987765,핑가스존,음식점,37.52527103,127.0389838
24867,961,1680004439,파삐쓰타코,음식점,37.52569834,127.0382713
24868,961,1518469144,스테이서울,음식점,37.52559994,127.0388267
24869,961,549452630,코너피자 조인트 압구정,음식점,37.52568039,127.0380507
24870,961,1164089587,양빠,음식점,37.52568212,127.0382645
24872,961,637549119,쿠데타,음식점,37.52583805,127.0380723
24873,961,2094080443,사랑호,음식점,37.52585248,127.0380463
24874,961,1326633930,도파민,음식점,37.52534775,127.0385766
24875,961,1821436192,대한민국,음식점,37.52555316,127.0386163
24876,961,1342534337,황장금 압구정로데오점,음식점,37.52559107,127.0384048
24877,961,1902166272,압구정한량,음식점,37.52578379,127.0386911
24879,961,1857090419,레드버튼 압구정로데오점,카페,37.52570464,127.0382781
24880,961,11908344,사주카페 재미난조각가 압구정점,카페,37.52524242,127.0383084
24882,961,366418653,차선책 압구정점,카페,37.52554596,127.0386084
24883,961,685178415,카페파이브바 2호점,카페,37.52530084,127.0387304
24884,961,897588045,파티세리 후르츠,카페,37.52518469,127.0385086
24885,961,1560733975,엠지엠,카페,37.52535232,127.0383594
24886,961,697693776,압구정쿠데타,카페,37.52570374,127.0382781
24888,961,8224945,카페드꼬레,카페,37.52492508,127.038875
24889,961,9898631,우노보드카페,카페,37.52591628,127.0385588
24890,961,1772314551,카페5.2,카페,37.52530805,127.0387429
24891,961,1177831917,제이빈스,카페,37.52515201,127.0392485
24895,961,21423334,Sepember,카페,37.52557755,127.038441
24897,961,2146692178,이지컴이지고,카페,37.52572175,127.0382962
24903,962,216415230,세븐일레븐 뉴압구정로데오본점,편의점,37.52614865,127.038827
24920,962,10867025,압구정하루,음식점,37.52677052,127.0382945
24922,962,9474243,추풍령칼삼겹살 압구정점,음식점,37.52593264,127.038147
24924,962,628620444,도산포차,음식점,37.52653426,127.0389109
24930,962,1441213106,송옥 압구정분점,음식점,37.52672713,127.0387447
24935,962,12543930,봉추찜닭 압구정로데오점,음식점,37.5265471,127.0382152
24936,962,830007436,게판오분전,음식점,37.52655415,127.0387051
24939,962,342338812,하잎 서울,음식점,37.52618478,127.038577
24940,962,1232499194,코드라운지 압구정,음식점,37.52611526,127.0390125
24942,962,1377334197,박대박부대찌개 압구정직영점,음식점,37.5267569,127.0386113
24947,962,950995727,차라리,음식점,37.52652073,127.0389596
24949,962,1522238528,우감만족,음식점,37.52627472,127.0390635
24952,962,252172027,Plan B Bar,음식점,37.52616135,127.0385906
24955,962,875384340,DM라운지,음식점,37.52614866,127.0388259
24956,962,1297808662,라보,음식점,37.52677592,127.038299
24957,962,1030165593,비코드라운지,음식점,37.526401,127.038645
24960,962,1716902778,WAP,음식점,37.52614811,127.0377138
24961,962,1038048442,씨나브로,음식점,37.52594436,127.0381006
24962,962,1121243610,페페쥬집,음식점,37.52662989,127.038532
24966,962,1040416253,커피빈 압구정로데오2호점,카페,37.52633717,127.0381834
24967,962,1732544217,베이커리앤커피바이쿤달 압구정로데오 플래그쉽스토어,카페,37.52583327,127.0389162
24970,962,1068926471,이산라이프,카페,37.52652883,127.0389709
24972,962,583496041,비코드,카페,37.52605337,127.038155
24975,962,356356141,퀸타로사주,카페,37.5267822,127.0383907
24976,962,164822226,PSG 서울 F&B,카페,37.52611256,127.0390069
24978,962,1200614422,조이보드카페,카페,37.52655775,127.038713
24992,963,273064440,CU 압구정로데오점,편의점,37.52698304,127.0386589
25007,963,1414024359,시바스리갈길,문화시설,37.52730396,127.0381613
25012,963,11426596,도수향,음식점,37.52717772,127.0384644
25014,963,12445208,닭으로가 압구정본점,음식점,37.52699033,127.038401
25015,963,1068851079,심양 청담본점,음식점,37.52737862,127.038529
25016,963,294913483,이웃집통통이,음식점,37.52731367,127.0387756
25017,963,569005274,와일드버팔로,음식점,37.52722072,127.0392021
25018,963,1850912863,센자이료쿠,음식점,37.52703244,127.0391375
25019,963,854487489,Ginos NY Pizza 압구정점,음식점,37.52748118,127.0390099
25023,963,741208970,로코컴플렉스,음식점,37.52730486,127.038159
25026,963,1537740627,보승회관 압구정로데오역점,음식점,37.52705886,127.0382494
25028,963,1325840377,초심 압구정로데오점,음식점,37.52698402,127.0384032
25032,963,25701453,와인주막차차 압구정점,음식점,37.52697313,127.0386544
25033,963,1016062044,비타,음식점,37.52705886,127.0382381
25035,963,13715962,코코이찌방야 압구정로데오점,음식점,37.5271696,127.0384984
25036,963,635815914,풋풋풋,음식점,37.52670722,127.0389846
25037,963,19608849,트래픽 로데오점,음식점,37.52736149,127.038555
25041,963,1130509162,아따 압구정점,음식점,37.52687838,127.0390752
25042,963,1402659675,역전할머니맥주 서울압구정로데오점,음식점,37.52703154,127.0391318
25045,963,1881283215,호시,음식점,37.52708926,127.0389395
25048,963,535947136,지노스피자 압구정점,음식점,37.52748118,127.0390099
25049,963,920090172,야키토리초리,음식점,37.52704955,127.0391431
25051,963,2008994180,철길부산집 압구정로데오점,음식점,37.52754978,127.0386286
25052,963,1668489082,게리슨,음식점,37.52748118,127.0390099
25055,963,837126472,이자카야키네 압구정로데오점,음식점,37.52671,127.0387787
25056,963,305164716,버터풀&크리멀러스,카페,37.52696863,127.0386453
25057,963,27226422,카페파이브바,카페,37.5268928,127.0390842
25059,963,27095749,빽다방 압구정로데오점,카페,37.52739938,127.0384181
25060,963,795158637,말랑카페,카페,37.52714339,127.0387291
25062,963,898193279,두두케이크,카페,37.52712442,127.0389011
25065,963,911130788,요거프로즌요거트 압구정로데오점,카페,37.52753169,127.03883
25066,963,1468745389,알디프 도산,카페,37.52720295,127.0384644
25069,963,134073171,장미보드카페,카페,37.52722072,127.0391998
25070,963,1411525383,VIP,카페,37.52699033,127.038401
25071,963,13578068,커피팬,카페,37.52686396,127.0391114
25073,963,249041637,뉴플레이스커피 압구정점,카페,37.52746973,127.038184
25074,963,1801993399,잭보드카페 압구정점,카페,37.52698664,127.0386589
25075,963,567541213,무냐무냐카페 플래그십스토어,카페,37.52727216,127.0389566
25076,963,16414113,리빈코리아,카페,37.52714528,127.0384599
25082,963,1537737042,샤인약국,약국,37.52743101,127.0381252
25103,964,13092552,뉴만두집,음식점,37.52792361,127.0388766
25109,964,21556932,피쉬스토리 압구정본점,음식점,37.52765691,127.0388946
25113,964,1018353394,이담,음식점,37.5277408,127.0385937
25114,964,10123111,개화옥,음식점,37.5277399,127.0386095
25115,964,932783307,게판타워,음식점,37.52778835,127.0392114
25122,964,770530037,압구정오렌지포차,음식점,37.52783173,127.0388041
25123,964,233400296,밝은달,음식점,37.52780936,127.0383346
25126,964,2028060904,본토 푸줏간,음식점,37.5277408,127.0385937
25127,964,10073032,일번지통닭&HOF,음식점,37.52767857,127.0387905
25129,964,988518620,싸다김밥 압구정로데오점,음식점,37.52815179,127.0381764
25131,964,851643903,틈새라면 압구정로데오점,음식점,37.52791744,127.0384727
25132,964,98439489,다락소바,음식점,37.5277399,127.0385959
25134,964,1843886165,슬로우캘리 압구정로데오역점,음식점,37.52799566,127.0389773
25135,964,1572163441,양인환대 보은점,음식점,37.5277408,127.0385937
25136,964,26592607,스마일가정식백반,음식점,37.52792361,127.0388766
25137,964,2049155097,쑬로,음식점,37.52757319,127.0386603
25138,964,1190729261,도리도리 압구정로데오본점,음식점,37.52779312,127.0384116
25140,964,1732486768,요고프로즌 요거트 압구정로데오점,음식점,37.52749115,127.0388074
25141,964,995113503,오와리포차,음식점,37.52753079,127.0388311
25142,964,1258011392,압뚜껑 성곽길점,음식점,37.5279146,127.0388721
25144,964,16057721,탁골감자탕,음식점,37.5277399,127.0385959
25145,964,524305674,돈돈식당,음식점,37.527776,127.0384149
25146,964,1106070465,마우이서재,음식점,37.52749199,127.0390201
25148,964,2084665123,홈즈앤루팡 압구정로데오점,카페,37.52802285,127.0384773
25149,964,13724061,사주솟대신점,카페,37.52819417,127.0380848
25151,964,1820265055,메종원스이어,카페,37.52793276,127.0384648
25152,964,1420213380,메가MGC커피 압구정로데오역점,카페,37.52801189,127.0389377
25153,964,1616998977,컴포즈커피 압구정스마일점,카페,37.52819415,127.0381369
25155,964,2047872895,카페브로스101,카페,37.52781568,127.0382928
25156,964,1702179047,커피나인 압구정로데오점,카페,37.52802285,127.0384773
25159,964,829790506,핑크버튼,카페,37.52806705,127.0383416
25162,964,930872929,투투,카페,37.52792451,127.0388777
25163,964,599666815,에그카페24,카페,37.5277408,127.0385937
25164,964,1376951623,트럼프,카페,37.52792451,127.0388777
25178,964,8726895,압구정감마약국,약국,37.52806605,127.0386233
25198,975,10630917,오대산산채전문점 양재분점,음식점,37.48458952,127.0396467
25199,975,618034854,미담재 양재역점,음식점,37.48504448,127.0397747
25201,975,1720844517,킴스치킨포차,음식점,37.48464179,127.0395914
25202,975,1014746161,밥스토랑 핀하이스크린골프 양재점,음식점,37.48461384,127.0396456
25203,975,21413410,슐레스,카페,37.48446628,127.039035
25217,976,2020069569,커피스테이션,카페,37.48581032,127.0398226
25232,977,1868934600,미면정 양재본점,음식점,37.48686462,127.0394591
25237,977,1056104221,씅's고기가득비빔밥,음식점,37.48687993,127.0395009
25240,977,944994465,이지약국,약국,37.48700697,127.0394874
25241,978,8444600,세븐일레븐 도곡2호점,편의점,37.48773845,127.0399141
25242,978,11682637,강남영재어린이집,"어린이집, 유치원",37.48777443,127.0401041
25260,978,19454576,로스코2,음식점,37.48773838,127.0401041
25262,978,1565650291,버터그린,카페,37.48755648,127.0398009
25266,979,2141424353,킴스 편의점 도곡점,편의점,37.48837365,127.0399427
25288,979,1187065872,제이크베이크,음식점,37.48843674,127.0398851
25291,980,18319006,GS25 도곡럭키본점,편의점,37.48894569,127.0402314
25292,980,25677719,아기사랑어린이집,"어린이집, 유치원",37.48931805,127.0395226
25310,980,701325339,데이롱카페 서울도곡점,카페,37.48921151,127.0401761
25312,982,15904406,강남역삼럭키어린이집,"어린이집, 유치원",37.49081246,127.0405761
25321,982,14713977,한재용베이커리,음식점,37.49150833,127.0397216
25325,983,12296550,GS25 도곡신호점,편의점,37.49177859,127.0398575
25346,983,27249352,신주닭발,음식점,37.49202707,127.040423
25354,983,1041190383,누구나홀딱반한닭 도곡점,음식점,37.49175881,127.039724
25355,983,1147949491,델리백,음식점,37.49176601,127.0397523
25356,983,16906346,을지로골뱅이와 진짜생맥주가 만났을때,음식점,37.49194779,127.0403958
25358,983,23383537,최박사옛날짜장,음식점,37.49191897,127.0403822
25359,983,17127066,스타벅스 역삼럭키점,카페,37.49223285,127.0394009
25360,983,526343451,데이롱카페 역삼럭키점,카페,37.49193968,127.0403947
25361,983,335011001,트리플엠,카페,37.49242005,127.0400297
25369,984,1583182899,이마트24 R역삼윤이점,편의점,37.49317341,127.0396773
25385,984,12997153,지호한방삼계탕 역삼점,음식점,37.49287493,127.0403873
25391,984,1510168082,서오릉피자 도곡점,음식점,37.49245962,127.0402445
25396,984,1796743881,리키도잔,음식점,37.49319423,127.0393663
25430,985,8144397,강강술래 역삼점,음식점,37.49414836,127.0394788
25435,985,1554435258,캘리포니아보이피자,음식점,37.49378602,127.0398766
25437,985,472746665,브랜드원,카페,37.49378602,127.0398766
